,mean,sd,hdi_3%,hdi_97%,ess_bulk,ess_tail,r_hat
U[26],0.537,0.418,0.0,1.286,1991.0,6958.0,1.0
U[27],0.848,0.625,0.0,1.979,945.0,3715.0,1.0
U[28],0.38,0.321,0.0,0.964,5473.0,9634.0,1.0
U[29],0.537,0.42,0.0,1.295,2006.0,6459.0,1.0
U[30],0.482,0.388,0.0,1.197,3239.0,8575.0,1.0
U[31],0.728,0.547,0.0,1.717,1153.0,3910.0,1.0
U[32],0.423,0.351,0.0,1.068,4370.0,9111.0,1.0
U[33],0.49,0.394,0.0,1.201,3024.0,7985.0,1.0
U[34],0.389,0.329,0.0,0.99,5391.0,10809.0,1.0
U[35],0.661,0.505,0.0,1.568,1525.0,4581.0,1.0
U[36],0.849,0.625,0.0,1.99,933.0,3268.0,1.0
U[37],0.815,0.603,0.0,1.919,1070.0,3854.0,1.0
U[38],0.519,0.413,0.0,1.262,2554.0,7167.0,1.0
U[39],0.509,0.404,0.0,1.228,2904.0,8193.0,1.0
U[40],0.44,0.354,0.0,1.088,4203.0,11438.0,1.0
U[41],0.533,0.418,0.0,1.291,2526.0,6414.0,1.0
U[42],0.682,0.518,0.0,1.618,1469.0,4988.0,1.0
U[43],0.725,0.542,0.0,1.714,1210.0,3722.0,1.0
U[44],0.481,0.392,0.0,1.196,3187.0,8073.0,1.0
U[45],0.449,0.368,0.0,1.119,4088.0,8934.0,1.0
U[46],0.738,0.556,0.0,1.752,1219.0,4000.0,1.0
U[47],0.561,0.442,0.0,1.368,2199.0,6977.0,1.0
U[48],0.386,0.322,0.0,0.977,5650.0,8897.0,1.0
U[49],0.585,0.462,0.0,1.424,1850.0,5375.0,1.0
U[50],0.699,0.529,0.0,1.654,1325.0,4945.0,1.0
U[51],0.286,0.25,0.0,0.75,12592.0,12605.0,1.0
U[52],0.39,0.323,0.0,0.979,5380.0,10626.0,1.0
U[53],0.56,0.438,0.0,1.354,2379.0,6576.0,1.0
U[54],0.977,0.706,0.0,2.244,718.0,2748.0,1.01
U[55],0.866,0.628,0.001,2.0,887.0,2995.0,1.0
U[56],0.512,0.411,0.0,1.263,2623.0,7471.0,1.0
U[57],0.347,0.296,0.0,0.885,8341.0,11653.0,1.0
U[58],0.967,0.697,0.0,2.228,707.0,2896.0,1.01
U[59],0.436,0.357,0.0,1.09,3706.0,9812.0,1.0
U[60],0.619,0.479,0.001,1.495,1883.0,5382.0,1.0
U[61],0.297,0.259,0.0,0.773,14172.0,12181.0,1.0
U[62],0.527,0.421,0.0,1.291,2646.0,7615.0,1.0
U[63],0.278,0.245,0.0,0.728,15893.0,12755.0,1.0
U[64],0.767,0.576,0.0,1.816,1203.0,3314.0,1.0
U[65],0.661,0.506,0.0,1.582,1528.0,4460.0,1.0
U[66],0.628,0.484,0.0,1.51,1724.0,5048.0,1.0
U[67],0.44,0.361,0.0,1.105,4030.0,9151.0,1.0
U[68],0.638,0.492,0.0,1.536,1671.0,6140.0,1.0
U[69],0.331,0.276,0.0,0.831,7451.0,11246.0,1.0
U[70],0.482,0.389,0.0,1.202,3326.0,7836.0,1.0
U[71],0.592,0.459,0.0,1.409,1912.0,6768.0,1.0
U[72],0.694,0.522,0.0,1.637,1409.0,4514.0,1.0
U[73],0.545,0.433,0.0,1.339,2289.0,7117.0,1.0
U[74],0.6,0.473,0.0,1.468,2076.0,6228.0,1.0
U[75],0.67,0.512,0.0,1.596,1548.0,4192.0,1.0
U[76],0.617,0.478,0.0,1.483,1847.0,5776.0,1.0
U[77],0.784,0.589,0.0,1.848,1132.0,3614.0,1.0
U[78],0.691,0.528,0.0,1.653,1380.0,4618.0,1.0
U[79],0.665,0.507,0.0,1.585,1419.0,4712.0,1.0
U[80],0.863,0.637,0.0,2.008,1020.0,3449.0,1.0
U[81],0.682,0.515,0.0,1.612,1507.0,4511.0,1.0
U[82],0.448,0.364,0.0,1.097,3835.0,8065.0,1.0
U[83],0.341,0.294,0.0,0.882,8573.0,10983.0,1.0
U[84],0.899,0.651,0.0,2.087,832.0,2963.0,1.0
U[85],0.54,0.424,0.0,1.318,2424.0,7210.0,1.0
U[86],0.623,0.481,0.0,1.501,1489.0,4809.0,1.0
U[87],0.756,0.566,0.0,1.787,1158.0,3874.0,1.0
U[88],0.42,0.346,0.0,1.056,4655.0,8715.0,1.0
U[89],0.7,0.525,0.0,1.647,1329.0,4542.0,1.0
U[90],0.856,0.631,0.0,1.997,903.0,2986.0,1.0
U[91],0.853,0.631,0.0,2.007,927.0,3419.0,1.0
U[92],0.313,0.27,0.0,0.803,10912.0,10870.0,1.0
U[93],0.871,0.643,0.0,2.034,880.0,3554.0,1.0
U[94],0.476,0.384,0.0,1.173,3200.0,9476.0,1.0
U[95],0.638,0.495,0.0,1.547,1536.0,5832.0,1.0
U[96],0.372,0.311,0.0,0.943,6559.0,10287.0,1.0
U[97],0.652,0.497,0.0,1.546,1469.0,5404.0,1.0
U[98],0.666,0.509,0.0,1.597,1291.0,4821.0,1.0
U[99],0.753,0.562,0.0,1.779,1166.0,3773.0,1.0
U[100],0.539,0.42,0.0,1.305,2209.0,6709.0,1.0
U[101],0.63,0.49,0.0,1.519,1679.0,5512.0,1.0
U[102],0.553,0.426,0.0,1.327,2135.0,5899.0,1.0
U[103],0.366,0.31,0.0,0.932,6498.0,10555.0,1.0
U[104],0.602,0.468,0.0,1.453,1682.0,5340.0,1.0
U[105],0.374,0.314,0.0,0.954,6057.0,11246.0,1.0
U[106],0.635,0.491,0.0,1.527,1668.0,5059.0,1.0
U[107],0.769,0.575,0.001,1.805,1123.0,3341.0,1.0
U[108],0.483,0.387,0.0,1.179,3279.0,7370.0,1.0
U[109],0.3,0.263,0.0,0.78,11767.0,11398.0,1.0
U[110],0.545,0.427,0.0,1.319,2383.0,6149.0,1.0
U[111],0.607,0.469,0.0,1.468,1831.0,5589.0,1.0
U[112],0.641,0.485,0.0,1.519,1393.0,4422.0,1.0
U[113],0.963,0.699,0.0,2.224,829.0,2914.0,1.0
U[114],0.598,0.456,0.0,1.421,1718.0,6007.0,1.0
U[115],0.371,0.311,0.0,0.939,4733.0,8499.0,1.0
U[116],0.591,0.464,0.0,1.435,1852.0,6228.0,1.0
U[117],0.858,0.635,0.0,2.012,929.0,2963.0,1.0
U[118],0.864,0.636,0.0,2.006,888.0,3525.0,1.01
U[119],0.433,0.354,0.0,1.076,4360.0,10329.0,1.0
U[120],0.84,0.618,0.0,1.96,1036.0,3505.0,1.0
U[121],0.533,0.418,0.0,1.299,2352.0,6444.0,1.0
U[122],0.427,0.349,0.0,1.066,5095.0,9595.0,1.0
U[123],0.612,0.471,0.0,1.456,1836.0,5501.0,1.0
U[124],0.708,0.535,0.0,1.678,1405.0,4229.0,1.0
U[125],0.574,0.45,0.0,1.383,2132.0,6148.0,1.0
U[126],0.394,0.332,0.0,1.0,6104.0,11153.0,1.0
U[127],0.603,0.468,0.0,1.455,1814.0,5702.0,1.0
U[128],0.51,0.409,0.0,1.256,2529.0,7301.0,1.0
U[129],1.042,0.739,0.001,2.372,726.0,2443.0,1.0
U[130],0.466,0.381,0.0,1.157,3337.0,9796.0,1.0
U[131],0.678,0.515,0.0,1.601,1513.0,5187.0,1.0
U[132],0.766,0.572,0.001,1.799,1186.0,4185.0,1.0
U[133],0.758,0.566,0.0,1.783,1115.0,4116.0,1.0
U[134],0.519,0.413,0.0,1.263,2429.0,7342.0,1.0
U[135],0.546,0.424,0.0,1.316,2131.0,6519.0,1.0
U[136],0.532,0.423,0.0,1.307,2502.0,7582.0,1.0
U[137],0.724,0.55,0.0,1.719,1299.0,4348.0,1.0
U[138],0.225,0.201,0.0,0.593,19153.0,12205.0,1.0
U[139],0.361,0.304,0.0,0.915,6780.0,10536.0,1.0
U[140],0.733,0.551,0.0,1.73,1238.0,3862.0,1.0
U[141],0.495,0.396,0.0,1.217,2893.0,6802.0,1.0
U[142],0.764,0.572,0.0,1.807,1136.0,4223.0,1.0
U[143],0.832,0.622,0.0,1.968,1004.0,3328.0,1.0
U[144],0.415,0.343,0.0,1.04,4762.0,10653.0,1.0
U[145],0.822,0.606,0.0,1.92,1030.0,3278.0,1.0
U[146],0.597,0.463,0.0,1.435,1819.0,4944.0,1.0
U[147],0.492,0.394,0.0,1.218,3027.0,8091.0,1.0
U[148],0.405,0.335,0.0,1.021,5207.0,10148.0,1.0
U[149],0.711,0.537,0.0,1.683,1335.0,4115.0,1.0
U[150],0.885,0.639,0.0,2.041,932.0,2965.0,1.0
U[151],0.943,0.686,0.0,2.196,772.0,3231.0,1.0
U[152],0.537,0.431,0.0,1.326,2409.0,6664.0,1.0
U[153],0.395,0.328,0.0,0.99,4995.0,10639.0,1.0
U[154],0.827,0.611,0.0,1.928,940.0,3883.0,1.0
U[155],0.443,0.363,0.0,1.101,4344.0,10495.0,1.0
U[156],0.581,0.457,0.0,1.417,2028.0,5606.0,1.0
U[157],0.24,0.218,0.0,0.639,20805.0,12884.0,1.0
U[158],0.753,0.56,0.0,1.766,1153.0,3730.0,1.0
U[159],0.383,0.322,0.0,0.97,6059.0,11176.0,1.0
U[160],0.623,0.484,0.0,1.509,1940.0,5148.0,1.0
U[161],0.62,0.484,0.0,1.51,1861.0,5494.0,1.0
U[162],0.312,0.272,0.0,0.812,10960.0,12703.0,1.0
U[163],0.403,0.333,0.0,1.012,5000.0,10200.0,1.0
U[164],0.277,0.247,0.0,0.732,16155.0,12703.0,1.0
U[165],0.543,0.425,0.0,1.314,2438.0,5904.0,1.0
U[166],0.55,0.435,0.0,1.343,1955.0,5749.0,1.0
U[167],0.756,0.573,0.0,1.797,1270.0,3964.0,1.0
U[168],1.011,0.729,0.0,2.33,696.0,2936.0,1.01
U[169],0.607,0.472,0.0,1.459,2015.0,5578.0,1.0
U[170],0.726,0.546,0.0,1.717,1220.0,4607.0,1.0
U[171],0.535,0.422,0.0,1.3,2413.0,6913.0,1.0
U[172],0.952,0.689,0.001,2.203,723.0,2898.0,1.0
U[173],0.561,0.441,0.0,1.36,2207.0,6217.0,1.0
U[174],0.407,0.335,0.0,1.018,4623.0,10770.0,1.0
U[175],0.561,0.442,0.0,1.365,2084.0,6014.0,1.0
U[176],0.473,0.384,0.0,1.172,3827.0,7973.0,1.0
U[177],0.63,0.487,0.0,1.52,1719.0,4525.0,1.0
U[178],0.609,0.469,0.0,1.466,1785.0,5628.0,1.0
U[179],0.36,0.305,0.0,0.921,6596.0,10912.0,1.0
U[180],0.629,0.481,0.0,1.502,1463.0,5008.0,1.0
U[181],0.697,0.531,0.0,1.667,1383.0,4378.0,1.0
U[182],0.574,0.451,0.0,1.401,2100.0,6762.0,1.0
U[183],0.95,0.687,0.0,2.188,807.0,3139.0,1.0
U[184],0.563,0.44,0.0,1.364,2282.0,6326.0,1.0
U[185],0.349,0.298,0.0,0.891,8686.0,12057.0,1.0
U[186],0.58,0.456,0.0,1.412,2053.0,5917.0,1.0
U[187],0.435,0.355,0.0,1.077,4262.0,9717.0,1.0
U[188],0.461,0.374,0.0,1.138,3366.0,8574.0,1.0
U[189],0.561,0.441,0.0,1.357,2227.0,6513.0,1.0
U[190],0.451,0.368,0.0,1.116,4072.0,8760.0,1.0
U[191],0.438,0.359,0.0,1.092,4023.0,10038.0,1.0
U[192],0.667,0.51,0.0,1.6,1514.0,4607.0,1.0
U[193],0.509,0.406,0.0,1.252,2402.0,6749.0,1.0
U[194],1.357,0.926,0.001,3.01,506.0,2363.0,1.01
U[195],0.64,0.485,0.0,1.515,1454.0,5232.0,1.0
U[196],0.61,0.471,0.0,1.475,1897.0,5231.0,1.0
U[197],0.762,0.56,0.0,1.774,1060.0,3532.0,1.0
U[198],0.412,0.342,0.0,1.037,4547.0,9746.0,1.0
U[199],0.846,0.621,0.0,1.963,959.0,3423.0,1.0
U[200],0.474,0.379,0.0,1.162,2960.0,8120.0,1.0
U[201],0.557,0.438,0.0,1.354,2053.0,6461.0,1.0
U[202],0.954,0.692,0.0,2.206,771.0,2851.0,1.01
U[203],0.596,0.465,0.0,1.445,1964.0,6018.0,1.0
U[204],0.437,0.361,0.0,1.108,4181.0,7308.0,1.0
U[205],0.506,0.405,0.0,1.247,2565.0,7318.0,1.0
U[206],0.517,0.411,0.0,1.273,2729.0,6514.0,1.0
U[207],0.408,0.338,0.0,1.023,5317.0,11925.0,1.0
U[208],0.392,0.325,0.0,0.989,5494.0,10783.0,1.0
U[209],0.521,0.41,0.0,1.269,2758.0,7968.0,1.0
U[210],0.623,0.483,0.0,1.504,1718.0,5233.0,1.0
U[211],0.416,0.344,0.0,1.041,4866.0,10127.0,1.0
U[212],0.589,0.458,0.0,1.415,1922.0,5503.0,1.0
U[213],0.348,0.3,0.0,0.904,6648.0,9139.0,1.0
U[214],0.607,0.466,0.0,1.456,1755.0,5467.0,1.0
U[215],0.517,0.416,0.0,1.264,2412.0,7961.0,1.0
U[216],0.601,0.468,0.0,1.457,1864.0,6167.0,1.0
U[217],0.546,0.432,0.0,1.333,2439.0,6615.0,1.0
U[218],1.027,0.735,0.003,2.358,757.0,2919.0,1.0
U[219],0.597,0.462,0.0,1.433,2051.0,5425.0,1.0
U[220],0.43,0.352,0.0,1.076,3474.0,10444.0,1.0
U[221],0.666,0.508,0.0,1.59,1495.0,5181.0,1.0
U[222],0.627,0.485,0.0,1.507,1787.0,5635.0,1.0
U[223],0.393,0.328,0.0,0.985,5645.0,11294.0,1.0
U[224],0.576,0.451,0.0,1.396,2061.0,6097.0,1.0
U[225],0.564,0.442,0.0,1.372,2087.0,5530.0,1.0
U[226],0.629,0.487,0.0,1.516,1692.0,4810.0,1.0
U[227],0.769,0.577,0.0,1.818,1100.0,3973.0,1.0
U[228],0.758,0.568,0.0,1.795,1032.0,4320.0,1.0
U[229],0.371,0.31,0.0,0.941,5743.0,11457.0,1.0
U[230],0.554,0.437,0.0,1.351,2237.0,6498.0,1.0
U[231],0.837,0.622,0.0,1.983,1074.0,3607.0,1.0
U[232],0.483,0.392,0.0,1.198,3177.0,8925.0,1.0
U[233],0.508,0.405,0.0,1.248,2491.0,6371.0,1.0
U[234],0.955,0.687,0.0,2.203,785.0,2832.0,1.01
U[235],0.585,0.45,0.0,1.406,2018.0,5753.0,1.0
U[236],0.43,0.352,0.0,1.071,3962.0,9356.0,1.0
U[237],0.301,0.262,0.0,0.778,9992.0,9871.0,1.0
U[238],0.457,0.37,0.0,1.133,2883.0,8139.0,1.0
U[239],0.351,0.296,0.0,0.898,6901.0,12115.0,1.0
U[240],0.438,0.357,0.0,1.083,4678.0,8281.0,1.0
U[241],0.408,0.341,0.0,1.024,5602.0,11303.0,1.0
U[242],0.537,0.422,0.0,1.301,2686.0,6128.0,1.0
U[243],0.459,0.372,0.0,1.142,3801.0,8161.0,1.0
U[244],0.487,0.392,0.0,1.2,2997.0,7969.0,1.0
U[245],0.607,0.471,0.0,1.462,1890.0,5302.0,1.0
U[246],0.838,0.616,0.0,1.95,1031.0,3619.0,1.0
U[247],0.71,0.532,0.0,1.672,1353.0,4524.0,1.0
U[248],0.466,0.378,0.0,1.148,4039.0,9326.0,1.0
U[249],0.835,0.619,0.0,1.956,962.0,3608.0,1.0
U[250],0.716,0.54,0.0,1.702,1339.0,4337.0,1.0
U[251],0.459,0.371,0.0,1.137,3292.0,8529.0,1.0
U[252],0.64,0.495,0.0,1.539,1610.0,6059.0,1.0
U[253],0.5,0.396,0.0,1.23,2877.0,7472.0,1.0
U[254],0.495,0.397,0.0,1.215,3042.0,6520.0,1.0
U[255],0.577,0.451,0.0,1.396,2041.0,5185.0,1.0
U[256],0.542,0.427,0.0,1.318,2382.0,6950.0,1.0
U[257],0.663,0.51,0.0,1.592,1544.0,4632.0,1.0
U[258],0.491,0.393,0.0,1.207,2789.0,7438.0,1.0
U[259],0.57,0.453,0.0,1.397,2071.0,4545.0,1.0
U[260],0.66,0.5,0.0,1.558,1481.0,5124.0,1.0
U[261],0.641,0.489,0.0,1.523,1567.0,5033.0,1.0
U[262],0.704,0.537,0.0,1.685,1367.0,4381.0,1.0
U[263],0.894,0.651,0.0,2.073,852.0,3018.0,1.01
U[264],0.818,0.609,0.0,1.925,979.0,3623.0,1.0
U[265],0.506,0.403,0.0,1.237,2595.0,7857.0,1.0
U[266],0.568,0.448,0.0,1.392,1921.0,5877.0,1.0
U[267],0.416,0.344,0.0,1.042,4554.0,8738.0,1.0
U[268],0.595,0.459,0.0,1.423,1937.0,5489.0,1.0
U[269],0.773,0.572,0.0,1.807,1081.0,3632.0,1.0
U[270],0.575,0.445,0.0,1.378,2119.0,5831.0,1.0
U[271],0.362,0.305,0.0,0.911,6274.0,11055.0,1.0
U[272],0.369,0.309,0.0,0.931,6707.0,11734.0,1.0
U[273],0.603,0.466,0.0,1.452,1778.0,5664.0,1.0
U[274],0.568,0.445,0.0,1.37,2026.0,6262.0,1.0
U[275],0.384,0.321,0.0,0.973,6006.0,10652.0,1.0
U[276],0.793,0.586,0.0,1.847,1086.0,4057.0,1.0
U[277],0.614,0.471,0.0,1.463,1686.0,6307.0,1.0
U[278],0.547,0.436,0.0,1.35,2601.0,7017.0,1.0
U[279],0.814,0.597,0.0,1.896,1010.0,3296.0,1.0
U[280],0.425,0.351,0.0,1.058,3958.0,9274.0,1.0
U[281],0.372,0.318,0.0,0.953,6806.0,10851.0,1.0
U[282],0.869,0.639,0.0,2.02,832.0,3553.0,1.0
U[283],0.978,0.702,0.001,2.257,734.0,2415.0,1.0
U[284],0.957,0.692,0.0,2.211,803.0,2934.0,1.0
U[285],0.56,0.437,0.0,1.345,2122.0,5550.0,1.0
U[286],0.62,0.474,0.0,1.48,1733.0,4919.0,1.0
U[287],0.339,0.291,0.0,0.863,8687.0,11528.0,1.0
U[288],0.743,0.557,0.0,1.755,1184.0,3932.0,1.0
U[289],0.436,0.351,0.0,1.081,3604.0,10625.0,1.0
U[290],0.56,0.44,0.0,1.355,2237.0,6244.0,1.0
U[291],0.393,0.327,0.0,0.989,5241.0,10886.0,1.0
U[292],0.457,0.371,0.0,1.131,3461.0,8560.0,1.0
U[293],0.653,0.5,0.0,1.547,1450.0,5304.0,1.0
U[294],0.35,0.299,0.0,0.893,8586.0,12336.0,1.0
U[295],0.466,0.377,0.0,1.155,3194.0,8185.0,1.0
U[296],0.813,0.609,0.0,1.919,1038.0,3564.0,1.0
U[297],0.816,0.606,0.0,1.92,1054.0,3484.0,1.0
U[298],0.387,0.321,0.0,0.973,5529.0,10568.0,1.0
U[299],0.633,0.496,0.0,1.535,1831.0,5359.0,1.0
U[300],0.563,0.44,0.0,1.363,2060.0,6370.0,1.0
U[301],0.985,0.704,0.0,2.276,774.0,2803.0,1.0
U[302],0.527,0.419,0.0,1.281,2309.0,6707.0,1.0
U[303],0.383,0.323,0.0,0.967,5603.0,10869.0,1.0
U[304],0.799,0.596,0.0,1.88,1141.0,4084.0,1.0
U[305],0.925,0.676,0.0,2.159,823.0,3381.0,1.0
U[306],0.512,0.41,0.0,1.259,2684.0,7946.0,1.0
U[307],0.498,0.403,0.0,1.24,3076.0,6364.0,1.0
U[308],0.571,0.446,0.0,1.379,2270.0,6344.0,1.0
U[309],1.24,0.86,0.001,2.791,598.0,2272.0,1.01
U[310],0.391,0.322,0.0,0.982,4932.0,11787.0,1.0
U[311],0.714,0.538,0.0,1.691,1288.0,4080.0,1.0
U[312],0.739,0.553,0.0,1.735,1072.0,3955.0,1.0
U[313],0.808,0.597,0.0,1.876,999.0,3285.0,1.0
U[314],0.925,0.672,0.0,2.141,827.0,3305.0,1.0
U[315],0.308,0.266,0.0,0.792,12357.0,12086.0,1.0
U[316],0.765,0.575,0.0,1.824,1053.0,4336.0,1.0
U[317],0.404,0.33,0.0,1.003,4837.0,10296.0,1.0
U[318],0.602,0.469,0.0,1.453,1888.0,6181.0,1.0
U[319],0.414,0.339,0.0,1.035,4609.0,10306.0,1.0
U[320],0.565,0.442,0.0,1.366,1985.0,7280.0,1.0
U[321],0.932,0.677,0.0,2.165,843.0,2571.0,1.0
U[322],0.448,0.362,0.0,1.112,3331.0,9798.0,1.0
U[323],0.481,0.39,0.0,1.191,3128.0,8807.0,1.0
U[324],0.304,0.267,0.0,0.789,15609.0,11188.0,1.0
U[325],0.589,0.457,0.0,1.421,1931.0,6584.0,1.0
U[326],0.921,0.674,0.0,2.161,857.0,3455.0,1.0
U[327],0.679,0.516,0.0,1.621,1377.0,4606.0,1.0
U[328],0.806,0.6,0.001,1.89,1076.0,3533.0,1.0
U[329],0.407,0.339,0.0,1.024,5646.0,12086.0,1.0
U[330],0.64,0.494,0.0,1.546,1597.0,5167.0,1.0
U[331],0.45,0.366,0.0,1.125,3689.0,8941.0,1.0
U[332],0.463,0.375,0.0,1.145,3766.0,8473.0,1.0
U[333],0.578,0.45,0.0,1.402,2129.0,6809.0,1.0
U[334],0.709,0.538,0.0,1.689,1343.0,4376.0,1.0
U[335],0.294,0.256,0.0,0.771,12628.0,12226.0,1.0
U[336],0.469,0.379,0.0,1.158,3409.0,8043.0,1.0
U[337],0.614,0.472,0.0,1.468,1837.0,6242.0,1.0
U[338],0.474,0.382,0.0,1.173,3612.0,8737.0,1.0
U[339],0.463,0.373,0.0,1.14,3409.0,10562.0,1.0
U[340],0.388,0.322,0.0,0.971,5875.0,10285.0,1.0
U[341],0.524,0.413,0.0,1.278,2812.0,7326.0,1.0
U[342],0.421,0.343,0.0,1.045,4558.0,10234.0,1.0
U[343],0.423,0.352,0.0,1.07,4634.0,9808.0,1.0
U[344],0.326,0.281,0.0,0.83,9770.0,11150.0,1.0
U[345],0.767,0.571,0.0,1.806,1103.0,4260.0,1.0
U[346],0.53,0.423,0.0,1.299,2759.0,5824.0,1.0
U[347],0.432,0.356,0.0,1.087,4634.0,10091.0,1.0
U[348],0.469,0.381,0.0,1.158,3214.0,7939.0,1.0
U[349],0.557,0.436,0.0,1.355,2024.0,6504.0,1.0
U[350],0.718,0.541,0.0,1.695,1387.0,4348.0,1.0
U[351],0.393,0.329,0.0,0.987,5480.0,11506.0,1.0
U[352],0.506,0.401,0.0,1.233,2850.0,8543.0,1.0
U[353],0.666,0.51,0.0,1.585,1535.0,4873.0,1.0
U[354],0.355,0.3,0.0,0.896,6769.0,10926.0,1.0
U[355],0.51,0.406,0.0,1.248,2656.0,7140.0,1.0
U[356],0.383,0.325,0.0,0.976,6740.0,10455.0,1.0
U[357],0.446,0.368,0.0,1.114,4066.0,9419.0,1.0
U[358],0.923,0.673,0.0,2.147,820.0,3271.0,1.0
U[359],0.585,0.456,0.0,1.411,2057.0,6537.0,1.0
U[360],0.559,0.44,0.0,1.36,2101.0,6019.0,1.0
U[361],0.528,0.418,0.0,1.288,2567.0,6901.0,1.0
U[362],0.544,0.431,0.0,1.338,2294.0,6830.0,1.0
U[363],0.468,0.381,0.0,1.155,3172.0,7241.0,1.0
U[364],1.036,0.743,0.0,2.394,722.0,2719.0,1.01
U[365],0.817,0.597,0.0,1.901,978.0,3652.0,1.0
U[366],0.541,0.424,0.0,1.313,2273.0,6206.0,1.0
U[367],0.559,0.435,0.0,1.349,2215.0,6325.0,1.0
U[368],0.619,0.476,0.0,1.48,1769.0,5468.0,1.0
U[369],0.575,0.448,0.0,1.386,2354.0,6956.0,1.0
U[370],0.563,0.444,0.0,1.36,1874.0,5001.0,1.0
U[371],0.589,0.46,0.0,1.424,2036.0,6104.0,1.0
U[372],0.416,0.344,0.0,1.034,4480.0,10275.0,1.0
U[373],0.506,0.406,0.0,1.255,2919.0,7938.0,1.0
U[374],0.719,0.544,0.0,1.702,1324.0,3746.0,1.0
U[375],0.729,0.553,0.0,1.739,1151.0,3928.0,1.0
U[376],0.374,0.314,0.0,0.944,6053.0,9302.0,1.0
U[377],0.685,0.522,0.0,1.631,1323.0,4866.0,1.0
U[378],0.554,0.438,0.0,1.352,2320.0,6346.0,1.0
U[379],0.795,0.593,0.0,1.858,1061.0,3564.0,1.0
U[380],0.658,0.504,0.0,1.575,1547.0,4007.0,1.0
U[381],0.57,0.444,0.0,1.368,2178.0,6336.0,1.0
U[382],0.54,0.428,0.0,1.314,2333.0,6240.0,1.0
U[383],0.781,0.586,0.0,1.848,1141.0,4365.0,1.0
U[384],0.536,0.426,0.0,1.305,2737.0,6598.0,1.0
U[385],0.725,0.545,0.0,1.699,1215.0,3818.0,1.0
U[386],0.384,0.319,0.0,0.968,5518.0,11574.0,1.0
U[387],0.647,0.495,0.0,1.545,1663.0,4818.0,1.0
U[388],0.678,0.516,0.0,1.62,1457.0,4517.0,1.0
U[389],0.932,0.676,0.0,2.156,782.0,3107.0,1.01
U[390],0.73,0.553,0.0,1.74,1260.0,4046.0,1.0
U[391],0.343,0.294,0.0,0.876,8005.0,10657.0,1.0
U[392],0.447,0.363,0.0,1.099,3680.0,9200.0,1.0
U[393],0.393,0.327,0.0,0.995,4967.0,10591.0,1.0
U[394],0.481,0.385,0.0,1.183,2978.0,7977.0,1.0
U[395],0.938,0.682,0.0,2.189,821.0,3167.0,1.0
U[396],0.552,0.434,0.0,1.343,2287.0,5885.0,1.0
U[397],0.349,0.296,0.0,0.889,7081.0,10793.0,1.0
U[398],0.487,0.39,0.0,1.204,2895.0,7435.0,1.0
U[399],0.335,0.288,0.0,0.859,10296.0,11692.0,1.0
U[400],0.545,0.433,0.0,1.337,2398.0,6493.0,1.0
U[401],0.444,0.358,0.0,1.101,3665.0,9897.0,1.0
U[402],0.793,0.593,0.0,1.875,1025.0,3541.0,1.0
U[403],0.344,0.29,0.0,0.876,8193.0,12094.0,1.0
U[404],0.372,0.313,0.0,0.947,7149.0,10616.0,1.0
