,mean,sd,hdi_3%,hdi_97%,ess_bulk,ess_tail,r_hat
U[61],0.626,0.506,0.0,1.552,2598.0,6703.0,1.0
U[62],0.442,0.374,0.0,1.13,7135.0,9265.0,1.0
U[63],0.895,0.676,0.0,2.135,1310.0,4287.0,1.0
U[64],1.049,0.796,0.001,2.503,1021.0,2895.0,1.01
U[65],0.682,0.546,0.0,1.689,2077.0,6027.0,1.0
U[66],0.514,0.424,0.0,1.304,3765.0,7143.0,1.0
U[67],0.984,0.737,0.0,2.334,1166.0,3214.0,1.0
U[68],0.625,0.504,0.0,1.56,2878.0,7677.0,1.0
U[69],0.53,0.431,0.0,1.318,3872.0,8052.0,1.0
U[70],0.452,0.38,0.0,1.16,6759.0,9242.0,1.0
U[71],0.609,0.494,0.0,1.521,2877.0,6340.0,1.0
U[72],0.613,0.498,0.0,1.529,2690.0,7085.0,1.0
U[73],0.613,0.491,0.0,1.506,2505.0,7076.0,1.0
U[74],0.568,0.456,0.0,1.401,3118.0,7864.0,1.0
U[75],1.098,0.822,0.0,2.625,1021.0,2754.0,1.0
U[76],0.903,0.689,0.0,2.161,1351.0,3867.0,1.0
U[77],0.993,0.751,0.001,2.371,1086.0,3488.0,1.0
U[78],0.797,0.619,0.0,1.931,1433.0,4406.0,1.0
U[79],0.434,0.368,0.0,1.105,9245.0,10091.0,1.0
U[80],0.903,0.702,0.001,2.212,1221.0,3454.0,1.0
U[81],0.786,0.604,0.0,1.888,1629.0,4656.0,1.0
U[82],0.737,0.582,0.0,1.801,1817.0,4504.0,1.0
U[83],0.446,0.375,0.0,1.131,7110.0,10224.0,1.0
U[84],0.553,0.447,0.0,1.371,3529.0,7014.0,1.0
U[85],1.309,0.95,0.0,3.014,841.0,2524.0,1.0
U[86],0.738,0.581,0.0,1.802,1920.0,5852.0,1.0
U[87],0.749,0.589,0.0,1.829,1710.0,5031.0,1.0
U[88],0.834,0.649,0.0,2.03,1452.0,4071.0,1.0
U[89],0.713,0.559,0.0,1.738,1969.0,6685.0,1.0
U[90],0.916,0.704,0.0,2.209,1301.0,3597.0,1.0
U[91],0.42,0.358,0.0,1.081,7945.0,8497.0,1.0
U[92],0.684,0.552,0.0,1.692,2084.0,5505.0,1.0
U[93],0.577,0.474,0.0,1.445,2954.0,7909.0,1.0
U[94],0.523,0.427,0.0,1.302,4170.0,6904.0,1.0
U[95],1.613,1.139,0.0,3.687,733.0,1959.0,1.01
U[96],1.037,0.774,0.0,2.45,1076.0,3164.0,1.0
U[97],0.518,0.426,0.0,1.299,4335.0,8875.0,1.0
U[98],0.565,0.46,0.0,1.41,3548.0,7035.0,1.0
U[99],0.595,0.477,0.0,1.471,2695.0,8064.0,1.0
