,mean,sd,hdi_3%,hdi_97%,ess_bulk,ess_tail,r_hat
U[96],0.653,0.513,0.0,1.582,2019.0,6555.0,1.0
U[97],0.385,0.335,0.0,1.004,8872.0,10037.0,1.0
U[98],0.407,0.342,0.0,1.026,7698.0,8724.0,1.0
U[99],0.805,0.616,0.0,1.925,1380.0,4021.0,1.0
U[100],0.71,0.558,0.0,1.738,1961.0,5328.0,1.0
U[101],0.771,0.598,0.0,1.882,1809.0,4714.0,1.0
U[102],0.976,0.725,0.0,2.305,933.0,3054.0,1.0
U[103],0.666,0.524,0.0,1.632,1970.0,6665.0,1.0
U[104],0.755,0.583,0.0,1.821,1573.0,5009.0,1.0
U[105],0.793,0.606,0.0,1.894,1241.0,3933.0,1.0
U[106],1.183,0.879,0.0,2.796,674.0,2624.0,1.0
U[107],0.554,0.441,0.0,1.36,3288.0,7129.0,1.0
U[108],1.039,0.775,0.001,2.459,860.0,2831.0,1.0
U[109],0.897,0.68,0.0,2.129,1025.0,3361.0,1.0
U[110],0.989,0.748,0.0,2.37,900.0,2795.0,1.0
U[111],0.49,0.404,0.0,1.235,3495.0,8514.0,1.0
U[112],1.222,0.906,0.0,2.867,675.0,2145.0,1.0
U[113],0.59,0.474,0.0,1.456,3005.0,7487.0,1.0
U[114],0.893,0.674,0.001,2.123,1110.0,3438.0,1.0
U[115],0.508,0.417,0.0,1.262,4151.0,8717.0,1.0
U[116],0.642,0.51,0.0,1.576,2357.0,6580.0,1.0
U[117],0.789,0.608,0.0,1.901,1325.0,4620.0,1.0
U[118],0.46,0.387,0.0,1.174,4739.0,7796.0,1.0
U[119],0.547,0.445,0.0,1.359,4091.0,7601.0,1.0
U[120],1.317,0.968,0.001,3.088,661.0,2091.0,1.0
U[121],0.943,0.7,0.0,2.22,943.0,3647.0,1.0
U[122],0.77,0.594,0.0,1.862,1348.0,4217.0,1.0
U[123],0.528,0.43,0.0,1.314,3861.0,8748.0,1.0
U[124],0.546,0.446,0.0,1.364,3596.0,8230.0,1.0
U[125],0.325,0.289,0.0,0.857,13627.0,10076.0,1.0
U[126],0.808,0.623,0.001,1.958,1360.0,3949.0,1.0
U[127],0.894,0.67,0.0,2.117,1023.0,3406.0,1.0
U[128],0.542,0.433,0.0,1.331,3855.0,8397.0,1.0
U[129],0.528,0.43,0.0,1.313,3459.0,6877.0,1.0
U[130],0.574,0.461,0.0,1.42,3000.0,8226.0,1.0
U[131],2.205,1.583,0.0,5.061,446.0,1284.0,1.01
U[132],0.682,0.532,0.0,1.65,1989.0,5482.0,1.0
U[133],0.474,0.393,0.0,1.193,5596.0,7782.0,1.0
U[134],1.255,0.93,0.001,2.96,622.0,2374.0,1.0
U[135],0.611,0.479,0.0,1.474,3080.0,7308.0,1.0
U[136],0.908,0.678,0.0,2.15,1049.0,3305.0,1.0
U[137],0.571,0.459,0.0,1.404,3089.0,7089.0,1.0
U[138],0.576,0.461,0.0,1.426,2948.0,8285.0,1.0
U[139],0.903,0.678,0.0,2.156,1119.0,3345.0,1.0
U[140],0.67,0.529,0.0,1.646,2182.0,6081.0,1.0
U[141],0.796,0.618,0.0,1.931,1315.0,4402.0,1.0
U[142],0.688,0.543,0.0,1.679,2014.0,5435.0,1.0
U[143],0.775,0.602,0.0,1.893,1466.0,5339.0,1.0
U[144],0.823,0.634,0.0,1.979,1227.0,4281.0,1.0
U[145],0.485,0.4,0.0,1.211,5360.0,8739.0,1.0
U[146],1.311,0.953,0.001,3.047,676.0,1889.0,1.0
U[147],1.017,0.769,0.0,2.419,965.0,2565.0,1.0
U[148],0.498,0.411,0.0,1.255,4052.0,7894.0,1.0
U[149],0.668,0.522,0.0,1.632,2177.0,6509.0,1.0
U[150],0.73,0.558,0.0,1.739,1648.0,5327.0,1.0
U[151],0.41,0.348,0.0,1.055,7442.0,8290.0,1.0
U[152],0.951,0.712,0.0,2.25,945.0,3024.0,1.0
U[153],0.806,0.621,0.0,1.945,1368.0,4271.0,1.0
U[154],1.412,1.042,0.0,3.308,583.0,1731.0,1.0
U[155],0.877,0.665,0.0,2.089,1152.0,3814.0,1.0
U[156],0.872,0.667,0.0,2.106,1146.0,3478.0,1.0
U[157],1.094,0.817,0.0,2.581,808.0,2632.0,1.0
U[158],1.292,0.942,0.0,2.995,631.0,1940.0,1.0
U[159],1.01,0.758,0.0,2.397,881.0,2984.0,1.0
U[160],0.776,0.593,0.0,1.866,1576.0,5252.0,1.0
U[161],0.904,0.689,0.0,2.16,1104.0,4215.0,1.0
U[162],0.49,0.406,0.0,1.241,5106.0,8026.0,1.0
U[163],0.988,0.743,0.001,2.349,1058.0,2420.0,1.0
U[164],1.826,1.321,0.0,4.191,459.0,1379.0,1.01
U[165],0.933,0.707,0.0,2.233,955.0,3172.0,1.0
U[166],0.529,0.434,0.0,1.332,3993.0,8754.0,1.0
U[167],0.699,0.547,0.0,1.693,2045.0,5372.0,1.0
U[168],1.068,0.794,0.001,2.511,770.0,2903.0,1.0
U[169],0.865,0.658,0.0,2.058,1144.0,4063.0,1.0
U[170],0.427,0.356,0.0,1.076,6182.0,8515.0,1.0
U[171],0.635,0.509,0.0,1.56,2421.0,6668.0,1.0
U[172],0.918,0.687,0.0,2.174,1179.0,3766.0,1.0
U[173],0.832,0.64,0.0,2.008,1295.0,3575.0,1.0
U[174],1.011,0.754,0.0,2.39,926.0,2517.0,1.0
U[175],0.758,0.588,0.0,1.829,1533.0,5303.0,1.0
U[176],0.349,0.306,0.0,0.912,9697.0,7848.0,1.0
U[177],0.539,0.444,0.0,1.349,4105.0,7401.0,1.0
U[178],0.635,0.502,0.0,1.555,2365.0,6946.0,1.0
U[179],0.746,0.579,0.0,1.797,1713.0,5276.0,1.0
U[180],0.675,0.53,0.0,1.644,1778.0,6253.0,1.0
U[181],0.469,0.394,0.0,1.201,5267.0,7312.0,1.0
U[182],1.291,0.951,0.0,3.023,658.0,2100.0,1.0
U[183],0.432,0.361,0.0,1.092,6357.0,7395.0,1.0
U[184],0.507,0.414,0.0,1.259,4385.0,8192.0,1.0
U[185],0.743,0.576,0.0,1.801,1512.0,4978.0,1.0
U[186],0.741,0.57,0.0,1.785,1641.0,5377.0,1.0
U[187],0.909,0.688,0.0,2.174,1121.0,3619.0,1.0
U[188],0.837,0.633,0.0,1.988,1374.0,3762.0,1.0
U[189],0.804,0.616,0.0,1.92,1222.0,4693.0,1.0
U[190],1.614,1.176,0.0,3.729,495.0,1495.0,1.01
U[191],0.5,0.412,0.0,1.262,4197.0,8517.0,1.0
U[192],0.695,0.542,0.0,1.684,1899.0,6562.0,1.0
U[193],0.519,0.423,0.0,1.295,3867.0,8337.0,1.0
U[194],0.809,0.62,0.0,1.945,1378.0,4426.0,1.0
U[195],0.695,0.549,0.0,1.692,1863.0,5650.0,1.0
U[196],0.791,0.607,0.0,1.903,1223.0,4606.0,1.0
U[197],0.48,0.4,0.0,1.216,4800.0,8828.0,1.0
U[198],0.755,0.572,0.0,1.79,1342.0,4697.0,1.0
U[199],0.718,0.558,0.0,1.74,1682.0,4938.0,1.0
