,mean,sd,hdi_3%,hdi_97%,ess_bulk,ess_tail,r_hat
U[98],0.368,0.305,0.0,0.923,17160.0,10237.0,1.0
U[99],0.652,0.438,0.0,1.406,9505.0,8054.0,1.0
U[100],0.956,0.53,0.007,1.832,2289.0,5374.0,1.0
U[101],0.615,0.425,0.0,1.359,11810.0,8293.0,1.0
U[102],0.765,0.477,0.0,1.573,4583.0,7303.0,1.0
U[103],0.976,0.544,0.003,1.872,2451.0,5257.0,1.0
U[104],1.084,0.556,0.027,1.992,2034.0,5071.0,1.0
U[105],1.786,0.678,0.43,2.994,853.0,1048.0,1.0
U[106],1.473,0.641,0.219,2.603,1001.0,1978.0,1.0
U[107],0.691,0.456,0.0,1.474,9936.0,8609.0,1.0
U[108],1.788,0.682,0.447,3.003,832.0,1909.0,1.0
U[109],0.545,0.398,0.0,1.254,15160.0,9807.0,1.0
U[110],1.107,0.569,0.024,2.044,1890.0,4301.0,1.0
U[111],0.451,0.347,0.0,1.071,13634.0,7947.0,1.0
U[112],2.537,0.767,1.03,3.908,611.0,789.0,1.0
U[113],0.609,0.418,0.0,1.336,9799.0,6948.0,1.0
U[114],1.689,0.671,0.349,2.857,871.0,1315.0,1.0
U[115],0.498,0.369,0.0,1.145,15335.0,9345.0,1.0
U[116],0.443,0.346,0.0,1.063,15530.0,8784.0,1.0
U[117],0.83,0.495,0.001,1.654,3947.0,5213.0,1.0
U[118],0.371,0.309,0.0,0.935,15917.0,9975.0,1.0
U[119],0.532,0.387,0.0,1.22,15880.0,9866.0,1.0
U[120],2.683,0.781,1.172,4.087,568.0,727.0,1.0
U[121],1.404,0.624,0.203,2.513,1093.0,2106.0,1.0
U[122],0.735,0.461,0.0,1.533,5890.0,8459.0,1.0
U[123],0.779,0.484,0.0,1.596,5226.0,7420.0,1.0
U[124],0.572,0.404,0.0,1.282,10933.0,8250.0,1.0
U[125],0.393,0.322,0.0,0.979,15191.0,9532.0,1.0
U[126],1.401,0.626,0.151,2.471,1121.0,2593.0,1.0
U[127],1.199,0.585,0.106,2.23,1629.0,3009.0,1.0
U[128],0.582,0.407,0.0,1.297,11304.0,7005.0,1.0
U[129],0.604,0.421,0.0,1.349,12286.0,8350.0,1.0
U[130],0.497,0.371,0.0,1.157,15186.0,9290.0,1.0
U[131],3.312,0.86,1.601,4.815,465.0,511.0,1.01
U[132],0.643,0.433,0.0,1.399,9674.0,7909.0,1.0
U[133],0.334,0.289,0.0,0.863,13679.0,9968.0,1.0
U[134],1.194,0.589,0.08,2.202,1557.0,3058.0,1.0
U[135],1.443,0.623,0.224,2.545,1150.0,2651.0,1.0
U[136],1.477,0.632,0.26,2.606,1156.0,2259.0,1.0
U[137],0.461,0.357,0.0,1.104,15413.0,9924.0,1.0
U[138],0.611,0.419,0.0,1.34,8777.0,7939.0,1.0
U[139],1.396,0.629,0.198,2.532,1068.0,2202.0,1.0
U[140],1.069,0.561,0.0,1.969,2203.0,4230.0,1.0
U[141],1.43,0.625,0.206,2.533,1098.0,1980.0,1.0
U[142],0.813,0.497,0.0,1.659,4395.0,7253.0,1.0
U[143],1.179,0.573,0.087,2.159,1371.0,2757.0,1.0
U[144],1.264,0.597,0.118,2.313,1354.0,3402.0,1.0
U[145],0.978,0.536,0.001,1.855,3001.0,5410.0,1.0
U[146],2.835,0.807,1.271,4.294,559.0,632.0,1.0
U[147],1.591,0.66,0.29,2.757,949.0,1968.0,1.0
U[148],0.537,0.388,0.0,1.229,13966.0,8278.0,1.0
U[149],1.483,0.647,0.193,2.601,1158.0,2244.0,1.0
U[150],0.463,0.354,0.0,1.105,19222.0,10713.0,1.0
U[151],0.33,0.281,0.0,0.85,15923.0,9950.0,1.0
U[152],0.752,0.479,0.0,1.569,5751.0,6505.0,1.0
U[153],1.986,0.702,0.598,3.24,841.0,1236.0,1.0
U[154],2.105,0.71,0.663,3.334,708.0,1003.0,1.0
U[155],0.87,0.501,0.0,1.705,3494.0,6157.0,1.0
U[156],1.45,0.632,0.201,2.557,1097.0,1944.0,1.0
U[157],1.337,0.604,0.163,2.375,1281.0,2831.0,1.0
U[158],2.282,0.754,0.82,3.651,653.0,900.0,1.0
U[159],1.039,0.55,0.003,1.929,2041.0,5307.0,1.0
U[160],0.509,0.379,0.0,1.182,17386.0,10497.0,1.0
U[161],0.706,0.45,0.0,1.484,8075.0,8692.0,1.0
U[162],1.118,0.565,0.035,2.054,2215.0,4099.0,1.0
U[163],0.635,0.431,0.0,1.385,8173.0,7382.0,1.0
U[164],2.788,0.799,1.262,4.255,537.0,653.0,1.0
U[165],1.219,0.584,0.086,2.205,1746.0,3617.0,1.0
U[166],1.437,0.63,0.245,2.594,1175.0,2110.0,1.0
U[167],0.868,0.506,0.0,1.717,3398.0,6180.0,1.0
U[168],0.718,0.459,0.0,1.51,6795.0,8127.0,1.0
U[169],0.874,0.507,0.002,1.719,3603.0,6276.0,1.0
U[170],0.858,0.504,0.002,1.699,3880.0,6736.0,1.0
U[171],0.546,0.398,0.0,1.252,12747.0,8183.0,1.0
U[172],1.8,0.68,0.445,3.015,865.0,1687.0,1.0
U[173],0.517,0.381,0.0,1.195,14155.0,8437.0,1.0
U[174],1.849,0.687,0.475,3.086,805.0,1321.0,1.0
U[175],1.121,0.573,0.001,2.045,1747.0,3822.0,1.0
U[176],0.392,0.315,0.0,0.967,18913.0,11902.0,1.0
U[177],0.43,0.335,0.0,1.033,20433.0,11732.0,1.0
U[178],1.65,0.651,0.393,2.832,973.0,1784.0,1.0
U[179],0.742,0.47,0.0,1.547,4701.0,5926.0,1.0
U[180],0.942,0.527,0.001,1.811,2503.0,4712.0,1.0
U[181],1.16,0.578,0.0,2.08,1622.0,3088.0,1.0
U[182],1.87,0.695,0.5,3.138,765.0,1217.0,1.0
U[183],0.475,0.361,0.0,1.123,15391.0,9508.0,1.0
U[184],0.66,0.435,0.0,1.41,10825.0,8693.0,1.0
U[185],0.678,0.451,0.0,1.445,10935.0,8468.0,1.0
U[186],0.612,0.42,0.0,1.339,10939.0,8401.0,1.0
U[187],1.873,0.681,0.526,3.089,788.0,1305.0,1.0
U[188],0.727,0.463,0.0,1.515,5842.0,6998.0,1.0
U[189],1.465,0.636,0.23,2.599,1227.0,2477.0,1.0
U[190],3.358,0.866,1.621,4.842,476.0,591.0,1.0
U[191],0.526,0.383,0.0,1.209,13601.0,9697.0,1.0
U[192],0.455,0.354,0.0,1.091,16472.0,9232.0,1.0
U[193],1.16,0.575,0.031,2.094,1620.0,3023.0,1.0
U[194],1.057,0.554,0.0,1.951,1718.0,3718.0,1.0
U[195],0.546,0.41,0.0,1.282,11810.0,8619.0,1.0
U[196],0.738,0.47,0.0,1.548,5922.0,7276.0,1.0
U[197],0.967,0.532,0.004,1.839,2480.0,4712.0,1.0
U[198],0.836,0.498,0.001,1.669,4265.0,5647.0,1.0
U[199],1.104,0.572,0.0,2.021,1854.0,4341.0,1.0
