,mean,sd,hdi_3%,hdi_97%,ess_bulk,ess_tail,r_hat
U[102],0.679,0.423,0.0,1.388,1751.0,7968.0,1.0
U[103],0.296,0.217,0.0,0.685,15197.0,11838.0,1.0
U[104],0.735,0.457,0.001,1.502,1566.0,8828.0,1.0
U[105],0.257,0.195,0.0,0.61,16417.0,10412.0,1.0
U[106],1.014,0.632,0.001,2.117,597.0,3431.0,1.0
U[107],0.992,0.622,0.0,2.059,727.0,3813.0,1.0
U[108],0.935,0.576,0.003,1.925,916.0,5190.0,1.0
U[109],0.161,0.138,0.0,0.412,17826.0,11686.0,1.0
U[110],0.619,0.392,0.0,1.281,2126.0,7525.0,1.0
U[111],0.894,0.559,0.0,1.849,991.0,4800.0,1.0
U[112],0.686,0.437,0.001,1.421,1745.0,9032.0,1.0
U[113],1.674,0.992,0.0,3.365,284.0,1483.0,1.01
U[114],0.905,0.56,0.0,1.854,969.0,4500.0,1.0
U[115],0.248,0.189,0.0,0.588,17400.0,10760.0,1.0
U[116],0.976,0.61,0.0,2.014,763.0,4182.0,1.0
U[117],1.66,0.972,0.018,3.327,279.0,1124.0,1.01
U[118],1.263,0.772,0.002,2.598,418.0,2482.0,1.01
U[119],0.448,0.297,0.0,0.958,3900.0,8559.0,1.0
U[120],1.157,0.712,0.002,2.386,548.0,3014.0,1.01
U[121],0.726,0.457,0.0,1.498,1554.0,8013.0,1.0
U[122],0.453,0.304,0.0,0.973,4320.0,8544.0,1.0
U[123],0.636,0.398,0.0,1.305,2253.0,10194.0,1.0
U[124],0.75,0.472,0.0,1.552,1671.0,6919.0,1.0
U[125],0.924,0.578,0.0,1.912,831.0,5475.0,1.0
U[126],0.377,0.259,0.0,0.825,8771.0,9394.0,1.0
U[127],0.777,0.489,0.0,1.611,1367.0,6596.0,1.0
U[128],0.433,0.292,0.0,0.935,4881.0,10003.0,1.0
U[129],1.143,0.712,0.0,2.383,441.0,2842.0,1.01
U[130],0.534,0.344,0.0,1.11,3144.0,8791.0,1.0
U[131],0.866,0.548,0.0,1.804,1043.0,5794.0,1.0
U[132],1.387,0.84,0.0,2.833,401.0,1984.0,1.01
U[133],1.128,0.698,0.001,2.321,453.0,2702.0,1.01
U[134],0.787,0.49,0.001,1.622,1349.0,6792.0,1.0
U[135],0.634,0.401,0.0,1.315,2008.0,9048.0,1.0
U[136],0.636,0.401,0.001,1.319,2090.0,9989.0,1.0
U[137],1.114,0.693,0.003,2.315,626.0,3068.0,1.0
U[138],0.216,0.173,0.0,0.529,17477.0,12049.0,1.0
U[139],0.344,0.241,0.0,0.762,8664.0,8996.0,1.0
U[140],0.931,0.581,0.001,1.922,755.0,4760.0,1.0
U[141],0.743,0.463,0.0,1.529,1477.0,7483.0,1.0
U[142],1.593,0.971,0.001,3.271,326.0,1611.0,1.01
U[143],1.087,0.677,0.0,2.252,498.0,3370.0,1.01
U[144],0.319,0.225,0.0,0.715,11696.0,10667.0,1.0
U[145],1.073,0.663,0.002,2.208,577.0,3135.0,1.01
U[146],0.735,0.463,0.0,1.521,1628.0,6928.0,1.0
U[147],0.683,0.435,0.0,1.428,1866.0,8340.0,1.0
U[148],0.744,0.467,0.0,1.539,1515.0,8928.0,1.0
U[149],1.256,0.772,0.003,2.601,455.0,2453.0,1.01
U[150],1.343,0.821,0.0,2.766,425.0,1827.0,1.01
U[151],1.776,1.027,0.014,3.55,281.0,1229.0,1.01
U[152],0.56,0.359,0.0,1.163,2680.0,8446.0,1.0
U[153],0.587,0.379,0.0,1.233,2483.0,6991.0,1.0
U[154],1.257,0.781,0.0,2.612,426.0,2357.0,1.01
U[155],0.517,0.336,0.0,1.084,2855.0,7152.0,1.0
U[156],0.834,0.523,0.0,1.718,1105.0,6138.0,1.0
U[157],0.143,0.126,0.0,0.374,17455.0,10975.0,1.0
U[158],1.037,0.643,0.0,2.145,652.0,4287.0,1.01
U[159],0.257,0.193,0.0,0.602,13656.0,10811.0,1.0
U[160],0.877,0.55,0.0,1.827,1003.0,5423.0,1.0
U[161],0.671,0.429,0.0,1.398,1864.0,7770.0,1.0
U[162],0.228,0.175,0.0,0.54,18765.0,11973.0,1.0
U[163],0.324,0.232,0.0,0.734,9928.0,9665.0,1.0
U[164],0.368,0.256,0.0,0.811,7095.0,10500.0,1.0
U[165],0.584,0.376,0.0,1.221,2460.0,9639.0,1.0
U[166],1.031,0.631,0.0,2.118,642.0,4204.0,1.0
U[167],1.484,0.896,0.003,3.044,367.0,1672.0,1.01
U[168],1.538,0.914,0.005,3.119,290.0,1035.0,1.01
U[169],0.99,0.616,0.0,2.039,701.0,4488.0,1.0
U[170],0.782,0.495,0.0,1.623,1256.0,7268.0,1.0
U[171],0.824,0.51,0.0,1.687,1268.0,7003.0,1.0
U[172],1.238,0.761,0.0,2.56,461.0,2641.0,1.01
U[173],0.926,0.574,0.0,1.907,839.0,5153.0,1.0
U[174],0.349,0.244,0.0,0.774,9209.0,12526.0,1.0
U[175],0.596,0.384,0.0,1.252,3218.0,9160.0,1.0
U[176],0.699,0.437,0.0,1.431,1602.0,7630.0,1.0
U[177],1.005,0.622,0.002,2.071,606.0,3789.0,1.01
U[178],1.046,0.649,0.0,2.158,628.0,3592.0,1.01
U[179],0.33,0.233,0.0,0.744,9104.0,10306.0,1.0
U[180],0.994,0.622,0.0,2.073,722.0,3837.0,1.0
U[181],0.899,0.564,0.0,1.858,950.0,4605.0,1.0
U[182],0.528,0.345,0.0,1.117,3973.0,10506.0,1.0
U[183],1.346,0.82,0.0,2.773,381.0,2264.0,1.01
U[184],0.766,0.481,0.0,1.582,1323.0,8377.0,1.0
U[185],0.473,0.316,0.0,1.014,2896.0,7889.0,1.0
U[186],0.861,0.543,0.001,1.783,1051.0,6047.0,1.0
U[187],0.705,0.449,0.0,1.467,1574.0,6813.0,1.0
U[188],0.838,0.52,0.0,1.718,1208.0,6266.0,1.0
U[189],0.814,0.507,0.0,1.674,1002.0,4699.0,1.0
U[190],0.919,0.574,0.001,1.909,864.0,5569.0,1.0
U[191],0.461,0.308,0.0,0.992,4080.0,9779.0,1.0
U[192],1.135,0.704,0.0,2.34,554.0,2971.0,1.0
U[193],0.403,0.27,0.0,0.872,5712.0,10668.0,1.0
U[194],1.432,0.868,0.0,2.929,321.0,1555.0,1.01
U[195],1.165,0.731,0.002,2.429,522.0,2657.0,1.01
U[196],0.755,0.473,0.0,1.551,1538.0,8926.0,1.0
U[197],0.785,0.491,0.001,1.612,1437.0,7846.0,1.0
U[198],0.712,0.451,0.0,1.481,1620.0,8346.0,1.0
U[199],1.278,0.776,0.001,2.616,402.0,2504.0,1.01
U[200],0.68,0.43,0.0,1.409,2147.0,9340.0,1.0
U[201],0.627,0.401,0.0,1.309,2604.0,7632.0,1.0
U[202],1.423,0.866,0.0,2.927,346.0,2067.0,1.01
U[203],0.822,0.518,0.0,1.707,1341.0,6799.0,1.0
U[204],0.504,0.333,0.0,1.075,3217.0,8760.0,1.0
U[205],0.91,0.574,0.001,1.886,828.0,4688.0,1.0
U[206],0.843,0.523,0.0,1.728,1032.0,7259.0,1.0
U[207],0.545,0.355,0.0,1.149,2899.0,8714.0,1.0
U[208],0.463,0.309,0.0,0.99,4689.0,9472.0,1.0
U[209],1.022,0.634,0.001,2.105,742.0,4158.0,1.0
U[210],0.964,0.6,0.001,1.979,743.0,4053.0,1.0
U[211],0.364,0.251,0.0,0.799,8593.0,9777.0,1.0
U[212],0.85,0.535,0.0,1.761,1049.0,6178.0,1.0
U[213],0.275,0.204,0.0,0.638,13907.0,10474.0,1.0
U[214],0.876,0.545,0.0,1.798,1107.0,5244.0,1.0
U[215],0.821,0.515,0.0,1.693,1286.0,7328.0,1.0
U[216],0.955,0.586,0.002,1.947,758.0,3800.0,1.0
U[217],0.497,0.324,0.0,1.05,3895.0,8274.0,1.0
U[218],1.489,0.905,0.001,3.063,368.0,1755.0,1.01
U[219],0.66,0.414,0.0,1.355,1583.0,9719.0,1.0
U[220],0.842,0.527,0.0,1.735,1072.0,5912.0,1.0
U[221],0.538,0.351,0.0,1.14,2779.0,8436.0,1.0
U[222],0.65,0.419,0.0,1.356,2049.0,9369.0,1.0
U[223],0.655,0.416,0.0,1.362,2039.0,8428.0,1.0
U[224],0.662,0.42,0.0,1.375,2120.0,9212.0,1.0
U[225],0.858,0.533,0.0,1.771,1117.0,5580.0,1.0
U[226],0.608,0.39,0.0,1.263,2397.0,8935.0,1.0
U[227],1.127,0.698,0.0,2.327,561.0,2893.0,1.01
U[228],1.188,0.724,0.003,2.432,509.0,2842.0,1.01
U[229],0.6,0.386,0.0,1.252,2372.0,8046.0,1.0
U[230],0.709,0.451,0.0,1.476,1463.0,6802.0,1.0
U[231],1.633,0.975,0.0,3.312,323.0,1519.0,1.01
U[232],0.638,0.407,0.0,1.323,1942.0,9545.0,1.0
U[233],0.479,0.313,0.0,1.009,4395.0,8594.0,1.0
U[234],1.541,0.917,0.002,3.125,280.0,1202.0,1.01
U[235],0.954,0.603,0.0,1.988,814.0,5345.0,1.0
U[236],0.713,0.451,0.0,1.475,1453.0,6185.0,1.0
U[237],0.145,0.128,0.0,0.38,17567.0,11930.0,1.0
U[238],0.52,0.345,0.0,1.113,3866.0,8260.0,1.0
U[239],0.239,0.182,0.0,0.565,17163.0,11144.0,1.0
U[240],0.772,0.489,0.0,1.607,1447.0,7767.0,1.0
U[241],0.438,0.294,0.0,0.945,4604.0,10313.0,1.0
U[242],0.377,0.256,0.0,0.823,6792.0,9067.0,1.0
U[243],0.432,0.286,0.0,0.925,4746.0,9765.0,1.0
U[244],0.394,0.267,0.0,0.858,6120.0,10453.0,1.0
U[245],1.086,0.668,0.0,2.235,579.0,3296.0,1.0
U[246],1.065,0.665,0.0,2.211,710.0,3538.0,1.0
U[247],0.953,0.592,0.0,1.977,884.0,4459.0,1.0
U[248],0.651,0.413,0.0,1.348,2018.0,7331.0,1.0
U[249],1.367,0.84,0.0,2.822,415.0,1862.0,1.01
U[250],1.122,0.697,0.001,2.321,546.0,3214.0,1.01
U[251],0.434,0.294,0.0,0.939,4746.0,9584.0,1.0
U[252],0.839,0.523,0.0,1.729,1231.0,5145.0,1.0
U[253],1.054,0.654,0.001,2.174,637.0,3517.0,1.0
U[254],0.777,0.487,0.002,1.597,1522.0,7842.0,1.0
U[255],0.679,0.426,0.0,1.395,1612.0,7556.0,1.0
U[256],0.775,0.488,0.0,1.599,1465.0,8947.0,1.0
U[257],0.771,0.49,0.0,1.602,1439.0,5847.0,1.0
U[258],0.616,0.39,0.0,1.275,2835.0,8059.0,1.0
U[259],0.726,0.46,0.0,1.507,1890.0,9466.0,1.0
U[260],0.81,0.505,0.0,1.67,1137.0,6575.0,1.0
U[261],1.231,0.76,0.002,2.547,409.0,2456.0,1.01
U[262],0.96,0.605,0.003,1.996,756.0,4645.0,1.0
U[263],1.514,0.91,0.002,3.083,313.0,1626.0,1.01
U[264],1.441,0.864,0.006,2.954,332.0,1486.0,1.01
U[265],0.719,0.455,0.0,1.495,1751.0,9389.0,1.0
U[266],0.871,0.543,0.0,1.8,1059.0,5590.0,1.0
U[267],0.44,0.293,0.0,0.946,5701.0,8466.0,1.0
U[268],1.211,0.746,0.0,2.499,474.0,2721.0,1.01
U[269],1.312,0.789,0.009,2.689,382.0,2284.0,1.01
U[270],1.04,0.649,0.001,2.16,733.0,3828.0,1.0
U[271],0.409,0.282,0.0,0.896,6257.0,9661.0,1.0
U[272],0.195,0.158,0.0,0.481,18238.0,12173.0,1.0
U[273],1.13,0.693,0.001,2.328,525.0,2911.0,1.01
U[274],0.537,0.351,0.0,1.137,3574.0,8932.0,1.0
U[275],0.205,0.164,0.0,0.501,19883.0,11713.0,1.0
U[276],1.327,0.818,0.002,2.741,420.0,2076.0,1.01
U[277],0.851,0.531,0.003,1.753,985.0,5559.0,1.0
U[278],0.651,0.413,0.0,1.353,1965.0,7400.0,1.0
U[279],1.015,0.635,0.0,2.102,725.0,4366.0,1.0
U[280],0.6,0.383,0.0,1.254,2048.0,8356.0,1.0
U[281],0.703,0.446,0.0,1.46,1641.0,7029.0,1.0
U[282],1.035,0.639,0.0,2.133,637.0,3355.0,1.01
U[283],1.448,0.877,0.0,2.964,357.0,1616.0,1.01
U[284],1.366,0.827,0.0,2.794,371.0,2063.0,1.01
U[285],0.583,0.374,0.0,1.215,3174.0,8572.0,1.0
U[286],0.967,0.597,0.0,1.979,813.0,4335.0,1.0
U[287],0.175,0.147,0.0,0.444,19808.0,12588.0,1.0
U[288],0.903,0.568,0.0,1.879,907.0,5017.0,1.0
U[289],0.38,0.263,0.0,0.842,6775.0,10730.0,1.0
U[290],0.864,0.542,0.0,1.785,1076.0,6409.0,1.0
U[291],0.412,0.274,0.0,0.882,7175.0,9701.0,1.0
U[292],0.544,0.353,0.0,1.144,3547.0,9496.0,1.0
U[293],0.881,0.553,0.0,1.823,926.0,4980.0,1.0
U[294],0.37,0.259,0.0,0.816,7372.0,10773.0,1.0
U[295],0.489,0.319,0.0,1.04,3729.0,9252.0,1.0
U[296],1.286,0.778,0.001,2.623,491.0,2741.0,1.0
U[297],1.29,0.794,0.001,2.654,429.0,2532.0,1.01
U[298],0.496,0.318,0.0,1.035,3679.0,10612.0,1.0
U[299],1.17,0.724,0.0,2.423,485.0,3047.0,1.01
U[300],0.916,0.57,0.0,1.889,959.0,5165.0,1.01
U[301],1.428,0.864,0.001,2.913,428.0,1853.0,1.01
U[302],0.712,0.45,0.0,1.471,1737.0,9191.0,1.0
U[303],0.277,0.205,0.0,0.646,15786.0,11596.0,1.0
U[304],1.052,0.65,0.001,2.17,723.0,3962.0,1.0
U[305],1.057,0.653,0.0,2.186,698.0,3511.0,1.01
U[306],0.782,0.487,0.0,1.605,1336.0,7010.0,1.0
U[307],0.849,0.532,0.002,1.759,1137.0,6211.0,1.0
U[308],0.705,0.445,0.0,1.448,1978.0,8273.0,1.0
U[309],1.771,1.031,0.0,3.541,289.0,1264.0,1.01
U[310],0.458,0.302,0.0,0.972,4603.0,10330.0,1.0
U[311],1.146,0.708,0.0,2.364,565.0,2877.0,1.0
U[312],0.945,0.588,0.001,1.945,914.0,4875.0,1.0
U[313],1.081,0.662,0.0,2.209,564.0,3080.0,1.01
U[314],1.547,0.924,0.001,3.138,325.0,1652.0,1.01
U[315],0.225,0.173,0.0,0.536,17740.0,10001.0,1.0
U[316],1.081,0.661,0.0,2.213,498.0,2776.0,1.01
U[317],0.318,0.227,0.0,0.717,9866.0,10563.0,1.0
U[318],0.781,0.484,0.0,1.596,1501.0,7340.0,1.0
U[319],0.367,0.255,0.0,0.81,7842.0,11813.0,1.0
U[320],0.673,0.426,0.0,1.394,1976.0,7549.0,1.0
U[321],1.428,0.872,0.001,2.938,325.0,1892.0,1.01
U[322],0.444,0.294,0.0,0.949,4366.0,9678.0,1.0
U[323],0.425,0.287,0.0,0.923,5571.0,9211.0,1.0
U[324],0.279,0.207,0.0,0.649,13569.0,10517.0,1.0
U[325],0.774,0.487,0.0,1.595,1371.0,5579.0,1.0
U[326],1.608,0.955,0.005,3.255,305.0,1584.0,1.01
U[327],0.723,0.448,0.0,1.48,1693.0,8163.0,1.0
U[328],1.281,0.778,0.0,2.622,413.0,2076.0,1.01
U[329],0.618,0.39,0.0,1.281,2045.0,7757.0,1.0
U[330],0.814,0.513,0.0,1.68,1236.0,5778.0,1.0
U[331],0.574,0.372,0.0,1.203,2731.0,8409.0,1.0
U[332],0.495,0.325,0.0,1.051,3839.0,8698.0,1.0
U[333],0.875,0.539,0.002,1.796,1158.0,5052.0,1.0
U[334],1.212,0.742,0.0,2.494,466.0,2887.0,1.01
U[335],0.246,0.189,0.0,0.583,16848.0,11257.0,1.0
U[336],0.879,0.558,0.0,1.837,976.0,4269.0,1.0
U[337],0.69,0.438,0.0,1.429,1761.0,6633.0,1.0
U[338],0.788,0.497,0.0,1.625,1320.0,5054.0,1.0
U[339],0.382,0.266,0.0,0.847,6792.0,10097.0,1.0
U[340],0.231,0.181,0.0,0.559,14563.0,9676.0,1.0
U[341],0.483,0.32,0.0,1.031,4071.0,8332.0,1.0
U[342],0.725,0.459,0.0,1.501,1656.0,6852.0,1.0
U[343],0.623,0.401,0.0,1.302,2035.0,10158.0,1.0
U[344],0.27,0.205,0.0,0.638,14432.0,11674.0,1.0
U[345],0.951,0.605,0.0,1.993,795.0,5384.0,1.01
U[346],0.687,0.434,0.0,1.421,1612.0,7221.0,1.0
U[347],0.568,0.364,0.0,1.186,3000.0,9544.0,1.0
U[348],0.739,0.463,0.0,1.515,1594.0,7939.0,1.0
U[349],0.595,0.379,0.0,1.242,2412.0,9419.0,1.0
U[350],1.115,0.691,0.001,2.305,628.0,3038.0,1.01
U[351],0.481,0.314,0.0,1.02,4393.0,9467.0,1.0
U[352],0.835,0.515,0.0,1.712,1136.0,6260.0,1.0
U[353],1.062,0.655,0.0,2.18,624.0,3191.0,1.01
U[354],0.222,0.174,0.0,0.539,16605.0,10859.0,1.0
U[355],0.729,0.459,0.0,1.5,1730.0,6396.0,1.0
U[356],0.272,0.204,0.0,0.637,12260.0,10764.0,1.0
U[357],0.65,0.413,0.0,1.349,1968.0,6656.0,1.0
U[358],1.086,0.675,0.0,2.246,546.0,2998.0,1.01
U[359],0.52,0.34,0.0,1.102,3375.0,9197.0,1.0
U[360],0.583,0.374,0.0,1.217,2398.0,8294.0,1.0
U[361],0.905,0.561,0.001,1.863,867.0,5043.0,1.0
U[362],0.724,0.453,0.001,1.487,1868.0,8563.0,1.0
U[363],0.875,0.545,0.001,1.801,964.0,6427.0,1.0
U[364],1.81,1.058,0.0,3.628,255.0,1221.0,1.01
U[365],0.929,0.58,0.0,1.924,818.0,4932.0,1.0
U[366],0.432,0.29,0.0,0.934,6210.0,11084.0,1.0
U[367],0.65,0.415,0.0,1.355,2026.0,8621.0,1.0
U[368],0.826,0.522,0.001,1.72,1041.0,6870.0,1.0
U[369],0.635,0.405,0.0,1.314,2195.0,9050.0,1.0
U[370],0.734,0.473,0.0,1.537,1764.0,6884.0,1.0
U[371],0.863,0.545,0.001,1.795,1056.0,6145.0,1.0
U[372],0.31,0.224,0.0,0.713,10104.0,9920.0,1.0
U[373],0.73,0.468,0.0,1.517,1643.0,7945.0,1.0
U[374],0.941,0.582,0.0,1.939,714.0,4607.0,1.0
U[375],1.096,0.673,0.0,2.256,682.0,3339.0,1.01
U[376],0.367,0.251,0.0,0.803,6923.0,11673.0,1.0
U[377],0.814,0.505,0.001,1.673,1189.0,5212.0,1.0
U[378],0.865,0.544,0.002,1.798,984.0,5596.0,1.0
U[379],1.018,0.639,0.0,2.119,738.0,3903.0,1.0
U[380],0.673,0.423,0.0,1.386,2111.0,7964.0,1.0
U[381],0.662,0.416,0.0,1.369,1916.0,7337.0,1.0
U[382],0.903,0.56,0.001,1.858,979.0,5156.0,1.0
U[383],1.026,0.633,0.0,2.117,744.0,4644.0,1.0
U[384],0.678,0.426,0.001,1.4,1568.0,9228.0,1.0
U[385],0.925,0.575,0.0,1.904,795.0,5378.0,1.0
U[386],0.626,0.396,0.0,1.292,2257.0,7580.0,1.0
U[387],1.062,0.652,0.0,2.18,661.0,4160.0,1.0
U[388],0.972,0.604,0.0,1.994,824.0,4600.0,1.0
U[389],1.29,0.791,0.0,2.66,416.0,2436.0,1.01
U[390],0.983,0.609,0.0,2.024,729.0,3955.0,1.0
U[391],0.45,0.302,0.0,0.966,5263.0,8857.0,1.0
U[392],0.465,0.306,0.0,0.988,3801.0,9375.0,1.0
U[393],0.403,0.269,0.0,0.863,4789.0,9648.0,1.0
U[394],0.509,0.339,0.0,1.086,3943.0,8520.0,1.0
U[395],1.464,0.883,0.003,2.987,333.0,1865.0,1.01
U[396],0.672,0.425,0.0,1.389,1839.0,9081.0,1.0
U[397],0.266,0.199,0.0,0.622,14488.0,9450.0,1.0
U[398],0.769,0.476,0.001,1.573,1463.0,6156.0,1.0
U[399],0.191,0.158,0.0,0.48,17540.0,11443.0,1.0
U[400],0.82,0.506,0.0,1.681,1255.0,5174.0,1.0
U[401],0.429,0.289,0.0,0.93,4671.0,11025.0,1.0
U[402],1.215,0.744,0.001,2.5,523.0,2622.0,1.01
U[403],0.332,0.234,0.0,0.737,11119.0,9601.0,1.0
U[404],0.445,0.295,0.0,0.957,5101.0,10566.0,1.0
U[405],0.203,0.165,0.0,0.499,17954.0,11632.0,1.0
U[406],0.403,0.275,0.0,0.88,5841.0,8754.0,1.0
U[407],0.993,0.61,0.0,2.033,654.0,4534.0,1.01
