,mean,sd,hdi_3%,hdi_97%,ess_bulk,ess_tail,r_hat
U[49],0.224,0.185,0.0,0.562,15520.0,10547.0,1.0
U[50],0.713,0.489,0.0,1.58,2607.0,7512.0,1.0
U[51],0.868,0.591,0.0,1.93,1953.0,4943.0,1.0
U[52],0.988,0.686,0.001,2.231,1282.0,4057.0,1.0
U[53],0.911,0.627,0.0,2.034,1485.0,4604.0,1.0
U[54],0.614,0.417,0.0,1.344,3529.0,8287.0,1.0
U[55],0.252,0.201,0.0,0.618,12396.0,8137.0,1.0
U[56],0.384,0.278,0.0,0.878,7869.0,7917.0,1.0
U[57],0.922,0.627,0.0,2.045,1526.0,4030.0,1.0
U[58],0.4,0.284,0.0,0.899,7320.0,9992.0,1.0
U[59],1.413,0.987,0.0,3.242,785.0,2039.0,1.01
U[60],0.138,0.128,0.0,0.372,14352.0,9529.0,1.0
U[61],0.792,0.546,0.0,1.767,2042.0,6176.0,1.0
U[62],0.955,0.656,0.0,2.137,1338.0,4525.0,1.0
U[63],0.557,0.383,0.0,1.231,3323.0,6698.0,1.0
U[64],0.9,0.616,0.0,2.009,1624.0,4578.0,1.0
U[65],0.4,0.284,0.0,0.903,6403.0,9529.0,1.0
U[66],0.79,0.539,0.0,1.746,2056.0,6370.0,1.0
U[67],0.27,0.21,0.0,0.647,11963.0,9489.0,1.0
U[68],0.807,0.553,0.001,1.79,1942.0,5754.0,1.0
U[69],0.411,0.288,0.0,0.919,6431.0,9098.0,1.0
U[70],0.855,0.582,0.0,1.899,1814.0,5035.0,1.0
U[71],1.265,0.898,0.0,2.92,945.0,2093.0,1.0
U[72],0.902,0.632,0.0,2.048,1630.0,4705.0,1.0
U[73],0.824,0.565,0.0,1.83,2022.0,5666.0,1.0
U[74],0.569,0.393,0.0,1.272,3694.0,8875.0,1.0
U[75],0.692,0.471,0.0,1.515,2438.0,7159.0,1.0
U[76],0.708,0.48,0.0,1.567,2461.0,7504.0,1.0
U[77],0.782,0.54,0.0,1.759,2191.0,6454.0,1.0
U[78],1.453,1.014,0.0,3.305,740.0,1846.0,1.0
U[79],0.959,0.663,0.0,2.155,1230.0,3820.0,1.0
U[80],1.017,0.714,0.0,2.33,1380.0,3532.0,1.0
U[81],0.692,0.469,0.0,1.514,2809.0,7310.0,1.0
U[82],1.659,1.141,0.001,3.752,686.0,1558.0,1.01
U[83],0.889,0.609,0.001,1.986,1602.0,4930.0,1.0
U[84],0.617,0.415,0.0,1.344,3366.0,7614.0,1.0
U[85],1.161,0.813,0.0,2.643,998.0,2628.0,1.0
U[86],1.06,0.741,0.0,2.414,1129.0,3378.0,1.0
U[87],0.893,0.615,0.001,2.006,1434.0,4078.0,1.0
U[88],1.425,1.004,0.0,3.271,764.0,1894.0,1.01
U[89],0.428,0.3,0.0,0.956,6007.0,8820.0,1.0
U[90],0.993,0.691,0.001,2.254,1385.0,4132.0,1.0
U[91],0.457,0.318,0.0,1.015,5413.0,9740.0,1.0
U[92],0.813,0.559,0.0,1.811,1921.0,5771.0,1.0
U[93],0.548,0.372,0.0,1.194,3902.0,7797.0,1.0
U[94],1.037,0.726,0.0,2.356,1203.0,3391.0,1.0
U[95],0.542,0.371,0.0,1.192,3927.0,7960.0,1.0
U[96],0.854,0.592,0.0,1.914,1808.0,5075.0,1.0
U[97],0.227,0.188,0.0,0.571,13442.0,8823.0,1.0
U[98],0.278,0.214,0.0,0.665,11516.0,9283.0,1.0
U[99],0.568,0.387,0.0,1.247,4267.0,7634.0,1.0
U[100],0.745,0.502,0.0,1.634,2388.0,7399.0,1.0
U[101],0.53,0.366,0.0,1.176,4075.0,8234.0,1.0
U[102],0.64,0.436,0.0,1.41,2455.0,6605.0,1.0
U[103],0.751,0.509,0.0,1.643,2100.0,6436.0,1.0
U[104],0.795,0.545,0.0,1.769,2032.0,6942.0,1.0
U[105],1.047,0.735,0.0,2.398,1212.0,3328.0,1.0
U[106],0.94,0.657,0.001,2.134,1419.0,4106.0,1.0
U[107],0.588,0.401,0.0,1.295,3993.0,7320.0,1.0
U[108],1.047,0.726,0.0,2.358,1134.0,3188.0,1.0
U[109],0.479,0.331,0.0,1.065,4317.0,7431.0,1.0
U[110],0.805,0.551,0.0,1.787,1704.0,6154.0,1.0
U[111],0.381,0.275,0.0,0.872,7489.0,9832.0,1.0
U[112],1.279,0.903,0.0,2.937,970.0,2434.0,1.0
U[113],0.53,0.364,0.0,1.169,4594.0,8681.0,1.0
U[114],1.018,0.706,0.001,2.296,1268.0,4104.0,1.0
U[115],0.429,0.301,0.0,0.957,5917.0,9988.0,1.0
U[116],0.372,0.269,0.0,0.849,6814.0,8104.0,1.0
U[117],0.672,0.461,0.0,1.48,2513.0,7337.0,1.0
U[118],0.281,0.217,0.0,0.669,13756.0,9309.0,1.0
U[119],0.46,0.323,0.0,1.025,4428.0,9454.0,1.0
U[120],1.335,0.929,0.0,3.033,836.0,2085.0,1.01
U[121],0.916,0.632,0.0,2.055,1438.0,4289.0,1.0
U[122],0.621,0.422,0.0,1.368,3159.0,9800.0,1.0
U[123],0.649,0.44,0.0,1.418,3102.0,8875.0,1.0
U[124],0.499,0.344,0.0,1.101,5647.0,8727.0,1.0
U[125],0.306,0.231,0.0,0.717,9768.0,9413.0,1.0
U[126],0.916,0.634,0.0,2.048,1375.0,4481.0,1.0
U[127],0.844,0.576,0.0,1.867,1836.0,5299.0,1.0
U[128],0.514,0.353,0.0,1.13,4406.0,8770.0,1.0
U[129],0.53,0.36,0.0,1.158,4275.0,7794.0,1.0
U[130],0.428,0.304,0.0,0.964,6902.0,9865.0,1.0
U[131],1.539,1.071,0.001,3.499,731.0,1709.0,1.01
U[132],0.555,0.381,0.001,1.223,4124.0,7965.0,1.0
U[133],0.226,0.185,0.0,0.562,16583.0,9906.0,1.0
U[134],0.841,0.575,0.0,1.875,1889.0,6006.0,1.0
U[135],0.927,0.644,0.0,2.09,1537.0,4816.0,1.0
U[136],0.939,0.653,0.0,2.125,1480.0,3772.0,1.0
U[137],0.384,0.279,0.0,0.881,6960.0,7048.0,1.0
U[138],0.536,0.371,0.0,1.186,3939.0,6801.0,1.0
U[139],0.912,0.637,0.001,2.054,1627.0,4468.0,1.0
U[140],0.796,0.541,0.0,1.752,1706.0,5921.0,1.0
U[141],0.922,0.64,0.0,2.075,1561.0,4522.0,1.0
U[142],0.668,0.454,0.0,1.458,2879.0,7309.0,1.0
U[143],0.829,0.568,0.0,1.845,1838.0,5901.0,1.0
U[144],0.872,0.592,0.001,1.939,1538.0,4963.0,1.0
U[145],0.749,0.509,0.0,1.651,2286.0,6833.0,1.0
U[146],1.388,0.958,0.0,3.144,781.0,2065.0,1.01
U[147],0.975,0.685,0.0,2.21,1449.0,4092.0,1.0
U[148],0.467,0.327,0.0,1.043,4823.0,7863.0,1.0
U[149],0.95,0.656,0.0,2.132,1390.0,4884.0,1.0
U[150],0.394,0.278,0.0,0.883,7704.0,9579.0,1.0
U[151],0.223,0.181,0.0,0.553,14849.0,10414.0,1.0
U[152],0.635,0.43,0.0,1.386,2841.0,7801.0,1.0
U[153],1.11,0.775,0.0,2.526,1044.0,2817.0,1.0
U[154],1.145,0.8,0.0,2.608,1114.0,3004.0,1.0
U[155],0.692,0.47,0.0,1.515,2814.0,7292.0,1.0
U[156],0.934,0.646,0.001,2.097,1448.0,4682.0,1.0
U[157],0.893,0.611,0.0,1.984,1497.0,4919.0,1.0
U[158],1.203,0.837,0.002,2.735,1024.0,2516.0,1.0
U[159],0.773,0.53,0.0,1.716,2257.0,7908.0,1.0
U[160],0.441,0.311,0.0,0.988,5768.0,8710.0,1.0
U[161],0.602,0.408,0.0,1.316,3594.0,8316.0,1.0
U[162],0.807,0.556,0.0,1.797,2096.0,6173.0,1.0
U[163],0.56,0.377,0.0,1.215,3654.0,8290.0,1.0
U[164],1.372,0.953,0.002,3.122,810.0,2021.0,1.01
U[165],0.85,0.588,0.0,1.908,1639.0,5088.0,1.0
U[166],0.926,0.639,0.001,2.079,1544.0,4192.0,1.0
U[167],0.693,0.469,0.0,1.518,2448.0,7669.0,1.0
U[168],0.61,0.415,0.0,1.334,3821.0,8801.0,1.0
U[169],0.702,0.471,0.0,1.532,2701.0,7997.0,1.0
U[170],0.687,0.466,0.0,1.511,2152.0,5864.0,1.0
U[171],0.48,0.334,0.0,1.073,5023.0,8284.0,1.0
U[172],1.049,0.732,0.0,2.381,1246.0,3459.0,1.0
U[173],0.448,0.311,0.0,1.0,5256.0,6845.0,1.0
U[174],1.068,0.744,0.0,2.42,1242.0,3398.0,1.0
U[175],0.815,0.553,0.0,1.794,1744.0,5623.0,1.0
U[176],0.306,0.23,0.0,0.717,11045.0,9534.0,1.0
U[177],0.349,0.259,0.0,0.805,9570.0,10304.0,1.0
U[178],1.003,0.692,0.0,2.253,1275.0,3752.0,1.0
U[179],0.632,0.429,0.0,1.385,2972.0,8421.0,1.0
U[180],0.73,0.499,0.0,1.613,2296.0,6647.0,1.0
U[181],0.835,0.566,0.0,1.839,1929.0,5376.0,1.0
U[182],1.077,0.752,0.0,2.447,1179.0,3131.0,1.0
U[183],0.402,0.286,0.0,0.904,6305.0,7519.0,1.0
U[184],0.566,0.387,0.0,1.248,3918.0,9278.0,1.0
U[185],0.575,0.401,0.0,1.279,3665.0,7305.0,1.0
U[186],0.539,0.368,0.0,1.181,3767.0,10195.0,1.0
U[187],1.076,0.75,0.0,2.446,1091.0,3081.0,1.0
U[188],0.616,0.418,0.0,1.35,3591.0,8818.0,1.0
U[189],0.941,0.652,0.0,2.12,1379.0,3561.0,1.0
U[190],1.552,1.075,0.001,3.515,701.0,1603.0,1.01
U[191],0.466,0.322,0.0,1.029,4937.0,7730.0,1.0
U[192],0.389,0.28,0.0,0.889,7236.0,8211.0,1.0
U[193],0.83,0.562,0.0,1.84,1713.0,5771.0,1.0
U[194],0.788,0.534,0.0,1.723,2120.0,6619.0,1.0
U[195],0.477,0.341,0.0,1.082,4918.0,7138.0,1.0
U[196],0.62,0.422,0.0,1.36,3094.0,7753.0,1.0
U[197],0.745,0.505,0.0,1.633,2146.0,7125.0,1.0
U[198],0.682,0.462,0.0,1.488,2796.0,7944.0,1.0
U[199],0.811,0.549,0.0,1.782,1822.0,5545.0,1.0
