,mean,sd,hdi_3%,hdi_97%,ess_bulk,ess_tail,r_hat
U[53],1.602,1.08,0.0,3.529,846.0,2359.0,1.0
U[54],1.059,0.704,0.0,2.291,1421.0,5410.0,1.0
U[55],0.251,0.197,0.0,0.605,11008.0,8355.0,1.0
U[56],0.794,0.52,0.0,1.691,2489.0,6906.0,1.0
U[57],0.227,0.19,0.0,0.575,13420.0,9676.0,1.0
U[58],0.885,0.59,0.0,1.901,1837.0,6214.0,1.0
U[59],1.845,1.239,0.01,4.065,768.0,1766.0,1.0
U[60],0.187,0.161,0.0,0.482,10866.0,8185.0,1.0
U[61],0.406,0.279,0.0,0.89,7964.0,8379.0,1.0
U[62],0.259,0.202,0.0,0.623,11062.0,7805.0,1.0
U[63],0.833,0.538,0.0,1.758,2195.0,7375.0,1.0
U[64],1.046,0.686,0.0,2.243,1419.0,4892.0,1.0
U[65],0.704,0.462,0.0,1.487,2837.0,6856.0,1.0
U[66],0.885,0.58,0.001,1.881,1714.0,6313.0,1.0
U[67],0.832,0.542,0.0,1.764,2058.0,8000.0,1.0
U[68],0.821,0.537,0.0,1.741,2169.0,6206.0,1.0
U[69],0.482,0.325,0.0,1.043,5189.0,7804.0,1.0
U[70],0.958,0.632,0.0,2.058,1658.0,6656.0,1.0
U[71],0.848,0.557,0.0,1.813,2054.0,6674.0,1.0
U[72],1.063,0.703,0.001,2.292,1422.0,4902.0,1.0
U[73],0.549,0.366,0.0,1.179,4731.0,8631.0,1.0
U[74],0.907,0.594,0.001,1.936,1750.0,6846.0,1.0
U[75],1.117,0.746,0.001,2.43,1388.0,4992.0,1.0
U[76],1.011,0.666,0.0,2.173,1500.0,5743.0,1.0
U[77],1.176,0.782,0.002,2.56,1180.0,4116.0,1.0
U[78],0.827,0.54,0.0,1.755,2121.0,6901.0,1.0
U[79],0.471,0.324,0.0,1.037,5270.0,8122.0,1.0
U[80],0.953,0.631,0.0,2.041,1666.0,6179.0,1.0
U[81],1.211,0.805,0.0,2.631,1120.0,3976.0,1.0
U[82],1.315,0.871,0.001,2.85,961.0,2624.0,1.0
U[83],0.461,0.311,0.0,1.001,6052.0,6640.0,1.0
U[84],0.532,0.355,0.0,1.141,4424.0,7329.0,1.0
U[85],1.437,0.965,0.0,3.156,978.0,3133.0,1.0
U[86],1.152,0.774,0.0,2.517,1240.0,4358.0,1.0
U[87],1.107,0.735,0.0,2.41,1390.0,4692.0,1.0
U[88],1.024,0.679,0.0,2.206,1427.0,5334.0,1.0
U[89],0.544,0.366,0.0,1.181,4876.0,9034.0,1.0
U[90],0.905,0.594,0.0,1.946,1944.0,7173.0,1.0
U[91],0.423,0.296,0.0,0.943,7168.0,7840.0,1.0
U[92],0.771,0.507,0.0,1.648,2447.0,8093.0,1.0
U[93],0.671,0.444,0.0,1.432,3256.0,7685.0,1.0
U[94],1.077,0.713,0.0,2.321,1409.0,5052.0,1.0
U[95],1.696,1.144,0.001,3.731,812.0,2005.0,1.0
U[96],1.284,0.861,0.0,2.812,1115.0,3224.0,1.0
U[97],0.421,0.291,0.0,0.929,8217.0,8308.0,1.0
U[98],0.402,0.282,0.0,0.893,7316.0,7583.0,1.0
U[99],0.676,0.445,0.0,1.436,3067.0,7736.0,1.0
