,mean,sd,hdi_3%,hdi_97%,ess_bulk,ess_tail,r_hat
U[175],0.968,0.633,0.0,2.05,1937.0,5152.0,1.0
U[176],0.383,0.325,0.0,0.98,19155.0,10796.0,1.0
U[177],0.568,0.439,0.0,1.362,9166.0,8921.0,1.0
U[178],0.912,0.606,0.0,1.956,2231.0,5344.0,1.0
U[179],0.87,0.587,0.0,1.899,2558.0,5462.0,1.0
U[180],0.846,0.568,0.0,1.839,3032.0,7528.0,1.0
U[181],0.619,0.47,0.0,1.464,7393.0,8446.0,1.0
U[182],1.93,0.923,0.059,3.407,656.0,1268.0,1.01
U[183],0.475,0.386,0.0,1.177,13054.0,9134.0,1.0
U[184],0.586,0.457,0.0,1.402,7133.0,6313.0,1.0
U[185],0.869,0.578,0.0,1.873,2309.0,5660.0,1.0
U[186],0.824,0.563,0.0,1.814,3084.0,8012.0,1.0
U[187],1.363,0.761,0.0,2.61,1045.0,2756.0,1.01
U[188],0.987,0.629,0.002,2.067,1942.0,6315.0,1.0
U[189],1.136,0.689,0.0,2.297,1498.0,3805.0,1.0
U[190],2.847,1.129,0.615,4.846,498.0,785.0,1.01
U[191],0.547,0.428,0.0,1.307,11168.0,7983.0,1.0
U[192],0.734,0.525,0.0,1.666,4108.0,6820.0,1.0
U[193],0.689,0.502,0.0,1.588,3837.0,5237.0,1.0
U[194],1.012,0.64,0.0,2.109,1672.0,5877.0,1.0
U[195],0.763,0.548,0.0,1.731,3552.0,6270.0,1.0
U[196],0.935,0.608,0.0,1.978,2063.0,5033.0,1.0
U[197],0.612,0.461,0.0,1.438,6694.0,8430.0,1.0
U[198],0.909,0.596,0.0,1.937,2085.0,5463.0,1.0
U[199],0.938,0.607,0.0,1.987,2136.0,5725.0,1.0
