,mean,sd,hdi_3%,hdi_97%,ess_bulk,ess_tail,r_hat
alpha,4.17,0.226,3.719,4.575,364.0,443.0,1.01
beta,2.023,0.077,1.878,2.165,9008.0,14677.0,1.0
sigma_u,1.308,0.264,0.766,1.768,314.0,360.0,1.02
sigma_v,0.849,0.126,0.629,1.1,335.0,519.0,1.02
U[0],1.002,0.599,0.0,2.009,2116.0,4891.0,1.0
U[1],0.557,0.428,0.0,1.328,11130.0,8386.0,1.0
U[2],1.589,0.764,0.105,2.872,875.0,1998.0,1.01
U[3],1.092,0.635,0.0,2.15,2173.0,4458.0,1.0
U[4],0.557,0.427,0.0,1.331,10541.0,7764.0,1.0
U[5],0.733,0.504,0.0,1.623,6083.0,8830.0,1.0
U[6],2.025,0.843,0.405,3.558,666.0,961.0,1.01
U[7],0.633,0.463,0.0,1.455,7882.0,7570.0,1.0
U[8],0.381,0.326,0.0,0.976,17606.0,8918.0,1.0
U[9],0.739,0.509,0.0,1.633,4592.0,6731.0,1.0
U[10],0.589,0.44,0.0,1.375,12566.0,9179.0,1.0
U[11],0.388,0.328,0.0,0.994,15224.0,9596.0,1.0
U[12],0.619,0.455,0.0,1.428,10081.0,7981.0,1.0
U[13],1.464,0.729,0.063,2.667,957.0,2461.0,1.01
U[14],0.854,0.548,0.0,1.797,3906.0,7077.0,1.0
U[15],1.967,0.836,0.281,3.405,726.0,1263.0,1.01
U[16],1.139,0.651,0.001,2.233,1797.0,4319.0,1.0
U[17],0.703,0.498,0.0,1.591,5833.0,8233.0,1.0
U[18],0.64,0.47,0.0,1.47,8828.0,8706.0,1.0
U[19],1.597,0.761,0.124,2.906,934.0,1926.0,1.01
U[20],1.661,0.772,0.117,2.934,880.0,1750.0,1.01
U[21],1.126,0.644,0.003,2.2,1943.0,4801.0,1.0
U[22],0.802,0.527,0.0,1.719,3849.0,4990.0,1.0
U[23],0.863,0.557,0.0,1.819,3543.0,6787.0,1.0
U[24],0.732,0.506,0.0,1.605,5390.0,7094.0,1.0
U[25],0.833,0.545,0.0,1.775,3879.0,4533.0,1.0
U[26],0.809,0.535,0.0,1.73,4013.0,8917.0,1.0
U[27],2.105,0.849,0.405,3.58,705.0,1035.0,1.01
U[28],0.978,0.594,0.001,1.99,2313.0,4174.0,1.0
U[29],0.276,0.249,0.0,0.729,16436.0,10800.0,1.0
U[30],1.385,0.711,0.033,2.554,1232.0,3049.0,1.0
U[31],1.527,0.759,0.055,2.786,967.0,2007.0,1.01
U[32],0.936,0.582,0.0,1.932,2770.0,6505.0,1.0
U[33],0.962,0.59,0.001,1.958,2781.0,5566.0,1.0
U[34],1.34,0.702,0.053,2.523,1133.0,2532.0,1.01
U[35],1.356,0.711,0.0,2.51,1111.0,2606.0,1.0
U[36],0.497,0.393,0.0,1.217,15905.0,10371.0,1.0
U[37],0.615,0.451,0.0,1.42,9550.0,8139.0,1.0
U[38],1.513,0.746,0.027,2.7,954.0,1684.0,1.01
U[39],0.408,0.342,0.0,1.033,15099.0,8842.0,1.0
U[40],0.559,0.422,0.0,1.321,10721.0,7425.0,1.0
U[41],0.457,0.371,0.0,1.137,16538.0,9994.0,1.0
U[42],0.457,0.374,0.0,1.135,17480.0,9945.0,1.0
U[43],0.384,0.328,0.0,0.993,16769.0,10416.0,1.0
U[44],0.983,0.597,0.002,2.001,2774.0,6727.0,1.0
U[45],0.614,0.449,0.0,1.404,10295.0,8602.0,1.0
U[46],0.954,0.596,0.002,1.972,2156.0,6906.0,1.0
U[47],1.685,0.775,0.203,3.063,818.0,1399.0,1.01
U[48],2.203,0.879,0.414,3.722,643.0,1010.0,1.01
U[49],0.362,0.309,0.0,0.931,10552.0,7446.0,1.0
U[50],0.756,0.512,0.0,1.645,5100.0,7311.0,1.0
U[51],0.877,0.564,0.0,1.846,3680.0,6103.0,1.0
U[52],1.411,0.731,0.001,2.587,1172.0,2640.0,1.01
U[53],1.137,0.646,0.0,2.21,1475.0,2832.0,1.0
U[54],0.874,0.561,0.0,1.845,3752.0,6248.0,1.0
U[55],0.462,0.368,0.0,1.132,14258.0,8953.0,1.0
U[56],0.512,0.394,0.0,1.222,16009.0,10078.0,1.0
U[57],1.218,0.678,0.002,2.332,1359.0,3094.0,1.0
U[58],0.832,0.546,0.0,1.769,3796.0,6577.0,1.0
