,mean,sd,hdi_3%,hdi_97%,ess_bulk,ess_tail,r_hat
U[49],0.484,0.416,0.0,1.251,6078.0,8505.0,1.0
U[50],0.694,0.562,0.0,1.722,1936.0,6041.0,1.0
U[51],0.591,0.486,0.0,1.476,3159.0,8055.0,1.0
U[52],1.031,0.771,0.0,2.42,767.0,3393.0,1.0
U[53],0.886,0.685,0.001,2.146,1018.0,3920.0,1.0
U[54],1.014,0.763,0.0,2.391,758.0,3457.0,1.0
U[55],0.663,0.538,0.0,1.66,2200.0,7528.0,1.0
U[56],0.636,0.517,0.0,1.575,2556.0,8692.0,1.0
U[57],0.891,0.69,0.0,2.152,1037.0,4516.0,1.0
U[58],1.373,0.973,0.002,3.094,510.0,2514.0,1.0
U[59],1.569,1.082,0.0,3.464,440.0,2428.0,1.01
U[60],0.402,0.357,0.0,1.06,8639.0,8877.0,1.0
U[61],0.626,0.508,0.0,1.562,2402.0,8608.0,1.0
U[62],0.673,0.544,0.0,1.661,1986.0,7982.0,1.0
U[63],0.602,0.496,0.0,1.511,2928.0,8384.0,1.0
U[64],0.953,0.726,0.0,2.269,920.0,3685.0,1.0
U[65],0.836,0.649,0.0,2.01,1194.0,4651.0,1.0
U[66],0.882,0.684,0.0,2.131,1027.0,4711.0,1.0
U[67],0.414,0.359,0.0,1.072,9858.0,10147.0,1.0
U[68],0.531,0.448,0.0,1.361,3321.0,3967.0,1.0
U[69],0.427,0.373,0.0,1.114,9420.0,8797.0,1.0
U[70],1.017,0.768,0.001,2.423,784.0,3236.0,1.0
U[71],1.784,1.195,0.001,3.86,404.0,1912.0,1.0
U[72],0.676,0.549,0.0,1.687,1968.0,7585.0,1.0
U[73],0.947,0.716,0.0,2.246,838.0,4209.0,1.0
U[74],0.808,0.633,0.0,1.964,1180.0,5627.0,1.0
U[75],1.005,0.76,0.0,2.397,784.0,3510.0,1.0
U[76],0.525,0.441,0.0,1.338,3414.0,8127.0,1.0
U[77],0.553,0.469,0.0,1.41,3277.0,8877.0,1.0
U[78],1.546,1.067,0.001,3.415,443.0,2234.0,1.01
U[79],0.995,0.748,0.0,2.33,780.0,3574.0,1.0
U[80],1.4,0.982,0.0,3.138,492.0,2377.0,1.0
U[81],1.018,0.779,0.0,2.44,811.0,3710.0,1.0
U[82],1.521,1.055,0.0,3.386,461.0,2364.0,1.01
U[83],0.953,0.73,0.0,2.29,883.0,3357.0,1.0
U[84],0.945,0.717,0.0,2.238,1001.0,3821.0,1.0
U[85],0.893,0.693,0.0,2.159,929.0,3930.0,1.0
U[86],0.964,0.734,0.0,2.304,866.0,4251.0,1.0
U[87],0.652,0.536,0.0,1.641,2182.0,7029.0,1.0
U[88],1.234,0.894,0.0,2.834,579.0,2586.0,1.0
U[89],0.529,0.45,0.0,1.355,5147.0,9231.0,1.0
U[90],0.598,0.495,0.0,1.506,2835.0,8634.0,1.0
U[91],0.683,0.557,0.0,1.71,2009.0,7544.0,1.0
U[92],0.878,0.683,0.0,2.127,1055.0,4522.0,1.0
U[93],0.767,0.615,0.0,1.895,1415.0,5145.0,1.0
U[94],0.681,0.557,0.0,1.696,1912.0,7768.0,1.0
U[95],0.555,0.464,0.0,1.403,4074.0,10114.0,1.0
U[96],0.709,0.563,0.0,1.745,1544.0,6572.0,1.0
U[97],0.493,0.424,0.0,1.279,4968.0,9304.0,1.0
U[98],0.502,0.425,0.0,1.285,4922.0,8599.0,1.0
U[99],1.059,0.791,0.0,2.485,710.0,3467.0,1.0
U[100],0.828,0.652,0.0,2.024,1151.0,4989.0,1.0
U[101],1.01,0.767,0.0,2.41,797.0,3879.0,1.0
U[102],1.343,0.961,0.0,3.067,518.0,2550.0,1.0
U[103],0.758,0.603,0.0,1.857,1510.0,5579.0,1.0
U[104],0.842,0.652,0.0,2.038,1166.0,4508.0,1.0
U[105],0.8,0.627,0.0,1.948,1316.0,4393.0,1.0
U[106],1.523,1.056,0.004,3.364,443.0,2239.0,1.01
U[107],0.639,0.53,0.0,1.605,2593.0,8071.0,1.0
U[108],1.144,0.84,0.001,2.659,622.0,3088.0,1.0
U[109],1.255,0.905,0.001,2.87,560.0,2419.0,1.0
U[110],1.298,0.932,0.0,2.959,520.0,2769.0,1.01
U[111],0.614,0.506,0.0,1.542,2689.0,8070.0,1.0
U[112],1.338,0.964,0.0,3.055,496.0,2498.0,1.0
U[113],0.723,0.577,0.0,1.777,1390.0,6701.0,1.0
U[114],0.981,0.752,0.0,2.345,859.0,3802.0,1.0
U[115],0.608,0.503,0.0,1.526,2382.0,7183.0,1.0
U[116],0.856,0.663,0.0,2.055,1106.0,4275.0,1.0
U[117],0.98,0.735,0.0,2.318,780.0,3467.0,1.0
U[118],0.587,0.486,0.0,1.474,3158.0,9399.0,1.0
U[119],0.674,0.549,0.0,1.689,1820.0,8156.0,1.0
U[120],1.456,1.028,0.0,3.277,474.0,2251.0,1.0
U[121],1.115,0.833,0.0,2.604,650.0,3695.0,1.0
U[122],0.96,0.73,0.0,2.298,884.0,4326.0,1.0
U[123],0.609,0.504,0.0,1.527,2727.0,7943.0,1.0
U[124],0.662,0.543,0.0,1.654,2423.0,7969.0,1.0
U[125],0.402,0.354,0.0,1.054,10987.0,9257.0,1.0
U[126],0.927,0.711,0.0,2.218,1042.0,4399.0,1.0
U[127],1.066,0.793,0.0,2.508,701.0,3201.0,1.0
U[128],0.64,0.521,0.0,1.581,2336.0,7475.0,1.0
U[129],0.627,0.512,0.0,1.571,2460.0,8617.0,1.0
U[130],0.707,0.568,0.0,1.748,1664.0,7007.0,1.0
U[131],3.096,1.87,0.056,6.184,302.0,1534.0,1.01
U[132],0.833,0.653,0.0,2.024,1243.0,4716.0,1.0
U[133],0.618,0.515,0.0,1.561,2703.0,8393.0,1.0
U[134],1.709,1.153,0.001,3.72,402.0,2154.0,1.01
U[135],0.6,0.496,0.0,1.509,3061.0,7669.0,1.0
U[136],0.985,0.749,0.0,2.347,825.0,3192.0,1.0
U[137],0.73,0.588,0.0,1.812,1507.0,6792.0,1.0
U[138],0.728,0.575,0.0,1.788,1652.0,5573.0,1.0
U[139],1.064,0.791,0.0,2.477,696.0,2912.0,1.0
U[140],0.733,0.584,0.0,1.807,1686.0,5905.0,1.0
U[141],0.844,0.663,0.0,2.043,1173.0,5139.0,1.0
U[142],0.831,0.647,0.0,2.014,1285.0,4848.0,1.0
U[143],0.859,0.664,0.0,2.071,1056.0,4452.0,1.0
U[144],0.999,0.758,0.0,2.381,825.0,4178.0,1.0
U[145],0.504,0.43,0.0,1.29,5068.0,6839.0,1.0
U[146],1.365,0.973,0.0,3.097,496.0,2810.0,1.01
U[147],1.172,0.863,0.0,2.71,626.0,3297.0,1.0
U[148],0.607,0.498,0.0,1.523,2649.0,8927.0,1.0
U[149],0.701,0.557,0.0,1.723,1788.0,6541.0,1.0
U[150],0.989,0.748,0.0,2.35,798.0,4054.0,1.0
U[151],0.531,0.446,0.0,1.354,3357.0,6878.0,1.0
U[152],1.303,0.939,0.001,2.983,543.0,2411.0,1.01
U[153],0.781,0.624,0.0,1.92,1327.0,4724.0,1.0
U[154],1.821,1.226,0.001,3.931,380.0,2089.0,1.01
U[155],1.109,0.831,0.0,2.621,654.0,3083.0,1.0
U[156],0.984,0.751,0.0,2.353,855.0,4173.0,1.0
U[157],1.457,1.011,0.0,3.247,475.0,2212.0,1.01
U[158],1.576,1.085,0.0,3.493,456.0,2298.0,1.01
U[159],1.341,0.956,0.0,3.041,504.0,2470.0,1.01
U[160],1.055,0.79,0.0,2.502,698.0,3404.0,1.0
U[161],1.225,0.892,0.0,2.819,594.0,2665.0,1.0
U[162],0.504,0.427,0.0,1.276,5410.0,9365.0,1.0
U[163],1.44,1.011,0.0,3.21,469.0,2323.0,1.0
U[164],2.45,1.542,0.002,5.011,308.0,1358.0,1.01
U[165],1.093,0.809,0.0,2.539,726.0,3041.0,1.0
U[166],0.54,0.451,0.0,1.37,4062.0,10141.0,1.0
U[167],0.838,0.651,0.0,2.019,1188.0,5352.0,1.0
U[168],1.537,1.071,0.001,3.434,468.0,2036.0,1.0
U[169],1.073,0.799,0.0,2.521,694.0,3571.0,1.0
U[170],0.481,0.412,0.0,1.24,6165.0,10056.0,1.0
U[171],0.811,0.641,0.0,1.992,1147.0,5184.0,1.0
U[172],0.983,0.752,0.0,2.355,832.0,3780.0,1.0
U[173],1.152,0.842,0.0,2.678,639.0,3222.0,1.0
U[174],1.143,0.838,0.0,2.66,664.0,2803.0,1.0
U[175],0.854,0.666,0.0,2.062,1071.0,4952.0,1.0
U[176],0.429,0.378,0.0,1.125,7362.0,8961.0,1.0
U[177],0.693,0.556,0.0,1.713,1734.0,7200.0,1.0
U[178],0.597,0.491,0.0,1.5,2407.0,8744.0,1.0
U[179],0.943,0.718,0.0,2.248,826.0,4296.0,1.0
U[180],0.781,0.617,0.0,1.906,1341.0,5765.0,1.0
U[181],0.493,0.418,0.0,1.256,6586.0,9690.0,1.0
U[182],1.67,1.133,0.0,3.64,421.0,2160.0,1.01
U[183],0.535,0.449,0.0,1.349,4191.0,9160.0,1.0
U[184],0.587,0.484,0.0,1.483,2827.0,8309.0,1.0
U[185],0.91,0.706,0.0,2.2,900.0,4083.0,1.0
U[186],0.949,0.727,0.0,2.273,924.0,4029.0,1.0
U[187],0.936,0.719,0.0,2.23,868.0,4109.0,1.0
U[188],1.075,0.8,0.0,2.523,713.0,3196.0,1.0
U[189],0.866,0.677,0.0,2.111,1049.0,3820.0,1.0
U[190],1.846,1.237,0.0,3.984,366.0,1979.0,1.01
U[191],0.613,0.503,0.0,1.545,2597.0,9416.0,1.0
U[192],0.935,0.714,0.0,2.25,818.0,3429.0,1.0
U[193],0.525,0.441,0.0,1.335,4200.0,8632.0,1.0
U[194],0.989,0.75,0.0,2.339,803.0,3879.0,1.0
U[195],0.894,0.689,0.0,2.15,1003.0,4707.0,1.0
U[196],0.99,0.757,0.0,2.369,808.0,3098.0,1.0
U[197],0.501,0.424,0.0,1.286,3792.0,6213.0,1.0
U[198],0.876,0.682,0.0,2.119,1015.0,4371.0,1.0
U[199],0.797,0.625,0.0,1.936,1234.0,5095.0,1.0
