,mean,sd,hdi_3%,hdi_97%,ess_bulk,ess_tail,r_hat
U[166],0.482,0.413,0.0,1.244,5918.0,9843.0,1.0
U[167],0.718,0.588,0.0,1.801,1681.0,4558.0,1.0
U[168],1.175,0.925,0.0,2.897,758.0,2220.0,1.01
U[169],0.887,0.711,0.0,2.196,1148.0,2979.0,1.01
U[170],0.431,0.368,0.0,1.111,6997.0,9667.0,1.0
U[171],0.705,0.572,0.0,1.757,2005.0,5582.0,1.0
U[172],0.827,0.668,0.0,2.065,1257.0,3500.0,1.0
U[173],0.942,0.742,0.0,2.318,1171.0,3108.0,1.0
U[174],0.925,0.739,0.0,2.305,1064.0,2799.0,1.0
U[175],0.731,0.595,0.0,1.821,1724.0,5289.0,1.0
U[176],0.386,0.34,0.0,0.999,9803.0,10179.0,1.0
U[177],0.612,0.503,0.0,1.52,2395.0,5834.0,1.0
U[178],0.536,0.446,0.0,1.358,3841.0,8602.0,1.0
U[179],0.793,0.641,0.0,1.957,1645.0,3878.0,1.0
U[180],0.684,0.549,0.0,1.682,2138.0,5537.0,1.0
U[181],0.44,0.384,0.0,1.135,6993.0,9373.0,1.0
U[182],1.255,0.979,0.0,3.076,728.0,1789.0,1.01
U[183],0.475,0.4,0.0,1.209,5498.0,9379.0,1.0
U[184],0.524,0.444,0.0,1.342,4612.0,7996.0,1.0
U[185],0.78,0.624,0.0,1.936,1587.0,3582.0,1.0
U[186],0.8,0.648,0.0,1.991,1539.0,3470.0,1.0
U[187],0.795,0.637,0.0,1.967,1556.0,3632.0,1.0
U[188],0.887,0.695,0.0,2.166,1197.0,3433.0,1.0
U[189],0.756,0.601,0.0,1.859,1610.0,4441.0,1.0
U[190],1.374,1.064,0.0,3.365,675.0,1836.0,1.01
U[191],0.555,0.458,0.0,1.393,3174.0,8299.0,1.0
U[192],0.794,0.633,0.0,1.952,1470.0,3745.0,1.0
U[193],0.473,0.408,0.0,1.216,7424.0,9082.0,1.0
U[194],0.83,0.661,0.0,2.043,1469.0,3697.0,1.0
U[195],0.755,0.612,0.0,1.88,1538.0,3577.0,1.0
U[196],0.838,0.666,0.0,2.071,1273.0,3332.0,1.0
U[197],0.456,0.391,0.0,1.174,6304.0,10376.0,1.0
U[198],0.751,0.605,0.0,1.859,1899.0,4810.0,1.0
U[199],0.689,0.561,0.0,1.724,1992.0,5377.0,1.0
