,mean,sd,hdi_3%,hdi_97%,ess_bulk,ess_tail,r_hat
U[57],0.361,0.313,0.0,0.931,9530.0,9792.0,1.0
U[58],0.87,0.653,0.0,2.073,1125.0,3137.0,1.0
U[59],0.437,0.362,0.0,1.093,4991.0,10368.0,1.0
U[60],0.593,0.467,0.0,1.445,2297.0,5811.0,1.0
U[61],0.318,0.278,0.0,0.822,10520.0,10221.0,1.0
U[62],0.531,0.43,0.0,1.32,3235.0,7799.0,1.0
U[63],0.309,0.273,0.0,0.808,12633.0,12121.0,1.0
U[64],0.765,0.583,0.0,1.83,1544.0,4022.0,1.0
U[65],0.63,0.501,0.0,1.556,2067.0,5192.0,1.0
U[66],0.651,0.507,0.0,1.577,2022.0,5116.0,1.0
U[67],0.461,0.383,0.0,1.154,3896.0,8083.0,1.0
U[68],0.614,0.488,0.0,1.494,2276.0,5668.0,1.0
U[69],0.346,0.303,0.0,0.898,8381.0,11709.0,1.0
U[70],0.484,0.399,0.0,1.211,3711.0,9684.0,1.0
U[71],0.594,0.473,0.0,1.455,2565.0,6027.0,1.0
U[72],0.607,0.478,0.0,1.482,2212.0,5259.0,1.0
U[73],0.556,0.449,0.0,1.357,2941.0,6275.0,1.0
U[74],0.598,0.476,0.0,1.464,2322.0,5266.0,1.0
U[75],0.566,0.458,0.0,1.402,2889.0,6208.0,1.0
U[76],0.685,0.538,0.0,1.659,1807.0,4588.0,1.0
U[77],0.782,0.603,0.0,1.876,1457.0,3666.0,1.0
U[78],0.672,0.523,0.0,1.621,1883.0,4708.0,1.0
U[79],0.626,0.487,0.0,1.516,2071.0,5588.0,1.0
U[80],0.945,0.707,0.0,2.235,1104.0,3163.0,1.0
U[81],0.702,0.547,0.0,1.697,1691.0,5090.0,1.0
U[82],0.458,0.378,0.0,1.143,4134.0,9319.0,1.0
U[83],0.365,0.315,0.0,0.947,8266.0,10977.0,1.0
U[84],0.757,0.588,0.0,1.818,1456.0,3970.0,1.0
U[85],0.56,0.452,0.0,1.381,2877.0,6742.0,1.0
U[86],0.653,0.516,0.0,1.581,2059.0,5054.0,1.0
U[87],0.755,0.582,0.0,1.817,1487.0,4240.0,1.0
U[88],0.412,0.344,0.0,1.034,6195.0,11856.0,1.0
U[89],0.722,0.559,0.0,1.735,1508.0,4348.0,1.0
U[90],0.789,0.604,0.0,1.895,1430.0,3700.0,1.0
U[91],0.766,0.583,0.0,1.809,1465.0,3630.0,1.0
U[92],0.343,0.299,0.0,0.889,10413.0,12552.0,1.0
U[93],0.747,0.571,0.0,1.771,1559.0,4477.0,1.0
U[94],0.504,0.417,0.0,1.264,3425.0,8415.0,1.0
U[95],0.583,0.466,0.001,1.428,2616.0,5954.0,1.0
U[96],0.376,0.322,0.0,0.958,7425.0,12004.0,1.0
U[97],0.581,0.465,0.0,1.43,2423.0,5945.0,1.0
U[98],0.663,0.52,0.0,1.607,1890.0,5273.0,1.0
U[99],0.765,0.585,0.0,1.829,1498.0,4086.0,1.0
U[100],0.52,0.425,0.0,1.302,3041.0,7453.0,1.0
U[101],0.56,0.451,0.0,1.388,2970.0,6588.0,1.0
U[102],0.56,0.448,0.0,1.373,2829.0,7109.0,1.0
U[103],0.395,0.331,0.0,0.999,6884.0,10983.0,1.0
U[104],0.62,0.49,0.0,1.508,2153.0,4880.0,1.0
U[105],0.407,0.343,0.0,1.041,6146.0,10394.0,1.0
U[106],0.605,0.479,0.0,1.475,2349.0,5164.0,1.0
U[107],0.766,0.588,0.0,1.834,1487.0,3872.0,1.0
U[108],0.448,0.371,0.0,1.124,4510.0,9590.0,1.0
U[109],0.332,0.289,0.0,0.859,9070.0,11245.0,1.0
U[110],0.563,0.447,0.0,1.369,2635.0,5935.0,1.0
U[111],0.598,0.473,0.0,1.451,2269.0,5653.0,1.0
U[112],0.664,0.521,0.0,1.626,1882.0,4919.0,1.0
U[113],0.828,0.62,0.0,1.954,1190.0,3363.0,1.0
U[114],0.574,0.459,0.0,1.407,2790.0,5857.0,1.0
U[115],0.402,0.342,0.0,1.025,5791.0,11662.0,1.0
U[116],0.552,0.445,0.0,1.354,2483.0,7024.0,1.0
U[117],0.711,0.559,0.0,1.707,1643.0,4474.0,1.0
U[118],0.806,0.614,0.0,1.921,1293.0,3518.0,1.0
U[119],0.45,0.376,0.0,1.133,4675.0,9617.0,1.0
U[120],0.804,0.611,0.0,1.922,1302.0,4006.0,1.0
U[121],0.533,0.431,0.0,1.32,2709.0,6079.0,1.0
U[122],0.448,0.372,0.0,1.125,4152.0,8258.0,1.0
U[123],0.645,0.505,0.0,1.56,1989.0,5196.0,1.0
U[124],0.742,0.569,0.0,1.773,1508.0,4133.0,1.0
U[125],0.546,0.447,0.0,1.365,2929.0,6291.0,1.0
U[126],0.419,0.352,0.0,1.064,5211.0,10182.0,1.0
U[127],0.6,0.475,0.0,1.455,2393.0,5344.0,1.0
U[128],0.553,0.446,0.0,1.363,2835.0,6008.0,1.0
U[129],1.081,0.786,0.0,2.534,931.0,2816.0,1.0
U[130],0.482,0.398,0.0,1.202,3371.0,7770.0,1.0
U[131],0.675,0.529,0.0,1.634,1801.0,4545.0,1.0
U[132],0.672,0.53,0.001,1.649,1916.0,5087.0,1.0
U[133],0.714,0.554,0.0,1.721,1608.0,4500.0,1.0
U[134],0.511,0.416,0.0,1.265,3431.0,7197.0,1.0
U[135],0.557,0.453,0.0,1.381,2652.0,6934.0,1.0
U[136],0.551,0.445,0.0,1.356,2742.0,7256.0,1.0
U[137],0.688,0.535,0.0,1.666,1743.0,4589.0,1.0
U[138],0.232,0.213,0.0,0.617,19387.0,11323.0,1.0
U[139],0.382,0.325,0.0,0.975,7419.0,12369.0,1.0
U[140],0.743,0.574,0.0,1.779,1467.0,3792.0,1.0
U[141],0.488,0.401,0.0,1.212,3570.0,8029.0,1.0
U[142],0.61,0.491,0.0,1.502,2243.0,6092.0,1.0
U[143],0.833,0.63,0.0,1.971,1320.0,3747.0,1.0
U[144],0.448,0.37,0.0,1.135,4299.0,9075.0,1.0
U[145],0.816,0.617,0.0,1.939,1354.0,3444.0,1.0
U[146],0.612,0.483,0.0,1.499,2376.0,4759.0,1.0
U[147],0.495,0.409,0.0,1.239,3956.0,7552.0,1.0
U[148],0.388,0.33,0.0,0.981,6626.0,11118.0,1.0
U[149],0.638,0.502,0.0,1.55,2021.0,4788.0,1.0
U[150],0.813,0.619,0.0,1.941,1328.0,3496.0,1.0
U[151],0.779,0.598,0.0,1.862,1489.0,3925.0,1.0
U[152],0.569,0.454,0.0,1.396,2598.0,5528.0,1.0
U[153],0.39,0.336,0.0,1.009,6970.0,11477.0,1.0
U[154],0.776,0.593,0.0,1.851,1417.0,3791.0,1.0
U[155],0.449,0.375,0.0,1.138,4751.0,7858.0,1.0
U[156],0.575,0.465,0.0,1.417,2551.0,5419.0,1.0
U[157],0.256,0.232,0.0,0.68,17987.0,12476.0,1.0
U[158],0.737,0.573,0.0,1.787,1619.0,4172.0,1.0
U[159],0.417,0.354,0.0,1.06,5668.0,10239.0,1.0
U[160],0.617,0.486,0.0,1.505,2085.0,5551.0,1.0
U[161],0.653,0.507,0.0,1.572,2036.0,5430.0,1.0
U[162],0.338,0.292,0.0,0.872,9182.0,12453.0,1.0
U[163],0.437,0.363,0.0,1.088,4574.0,9793.0,1.0
U[164],0.281,0.254,0.0,0.749,15369.0,10784.0,1.0
U[165],0.568,0.458,0.0,1.409,2724.0,5882.0,1.0
U[166],0.508,0.408,0.0,1.247,3254.0,6588.0,1.0
U[167],0.638,0.505,0.0,1.561,2031.0,5549.0,1.0
U[168],0.931,0.687,0.0,2.154,1116.0,3249.0,1.0
U[169],0.581,0.465,0.0,1.429,2463.0,5966.0,1.0
U[170],0.753,0.577,0.0,1.813,1504.0,3752.0,1.0
U[171],0.521,0.426,0.0,1.294,3301.0,6011.0,1.0
U[172],0.931,0.691,0.0,2.192,1150.0,3019.0,1.0
U[173],0.525,0.432,0.0,1.323,3208.0,6888.0,1.0
U[174],0.434,0.358,0.0,1.089,5141.0,10164.0,1.0
U[175],0.589,0.462,0.0,1.425,2167.0,6362.0,1.0
U[176],0.476,0.392,0.0,1.18,4175.0,8586.0,1.0
U[177],0.604,0.478,0.0,1.468,2163.0,4957.0,1.0
U[178],0.559,0.452,0.0,1.386,2676.0,5855.0,1.0
U[179],0.379,0.326,0.0,0.978,7111.0,12057.0,1.0
U[180],0.599,0.471,0.0,1.451,2262.0,5260.0,1.0
U[181],0.699,0.545,0.001,1.694,1638.0,4772.0,1.0
U[182],0.614,0.485,0.0,1.506,2307.0,4917.0,1.0
U[183],0.887,0.671,0.001,2.108,1165.0,3497.0,1.0
U[184],0.559,0.451,0.0,1.378,2643.0,5828.0,1.0
U[185],0.354,0.308,0.0,0.915,8404.0,10978.0,1.0
U[186],0.56,0.451,0.0,1.383,2687.0,5337.0,1.0
U[187],0.42,0.355,0.0,1.076,4954.0,10326.0,1.0
U[188],0.438,0.369,0.0,1.104,5041.0,10326.0,1.0
U[189],0.55,0.444,0.0,1.352,2587.0,5839.0,1.0
U[190],0.417,0.352,0.0,1.056,5708.0,9486.0,1.0
U[191],0.455,0.377,0.0,1.146,4889.0,8636.0,1.0
U[192],0.603,0.481,0.0,1.472,2208.0,5652.0,1.0
U[193],0.559,0.449,0.0,1.374,2417.0,6777.0,1.0
U[194],1.407,0.983,0.0,3.19,698.0,2029.0,1.0
U[195],0.571,0.452,0.0,1.401,2741.0,5524.0,1.0
U[196],0.614,0.488,0.0,1.498,2180.0,4696.0,1.0
U[197],0.81,0.615,0.0,1.93,1235.0,3629.0,1.0
U[198],0.403,0.335,0.0,1.017,5806.0,10278.0,1.0
U[199],0.785,0.601,0.0,1.871,1394.0,4240.0,1.0
U[200],0.469,0.386,0.0,1.173,3845.0,8657.0,1.0
U[201],0.576,0.464,0.0,1.421,2841.0,6359.0,1.0
U[202],0.891,0.675,0.0,2.134,1184.0,3142.0,1.0
U[203],0.595,0.475,0.0,1.459,2280.0,5780.0,1.0
U[204],0.452,0.372,0.0,1.128,3814.0,9688.0,1.0
U[205],0.466,0.39,0.0,1.18,4035.0,9055.0,1.0
U[206],0.498,0.404,0.0,1.23,3376.0,7284.0,1.0
U[207],0.412,0.345,0.0,1.048,5908.0,11705.0,1.0
U[208],0.404,0.347,0.0,1.038,5479.0,10045.0,1.0
U[209],0.477,0.399,0.0,1.209,3814.0,9310.0,1.0
U[210],0.591,0.471,0.0,1.455,2441.0,5385.0,1.0
U[211],0.446,0.373,0.0,1.129,4650.0,8068.0,1.0
U[212],0.578,0.463,0.0,1.418,2824.0,6375.0,1.0
U[213],0.372,0.321,0.0,0.967,7898.0,10447.0,1.0
U[214],0.586,0.467,0.0,1.434,2597.0,5602.0,1.0
U[215],0.497,0.41,0.0,1.237,3323.0,7287.0,1.0
U[216],0.577,0.46,0.0,1.409,2565.0,6222.0,1.0
U[217],0.591,0.469,0.0,1.449,2379.0,5828.0,1.0
U[218],0.947,0.702,0.0,2.241,1112.0,3072.0,1.0
U[219],0.617,0.489,0.0,1.5,2380.0,4968.0,1.0
U[220],0.408,0.343,0.0,1.041,5639.0,8813.0,1.0
U[221],0.728,0.56,0.0,1.751,1693.0,3810.0,1.0
U[222],0.658,0.514,0.0,1.586,1843.0,4544.0,1.0
U[223],0.386,0.327,0.0,0.972,5693.0,9208.0,1.0
U[224],0.599,0.473,0.0,1.458,2570.0,5377.0,1.0
U[225],0.559,0.447,0.0,1.368,2627.0,6235.0,1.0
U[226],0.672,0.524,0.0,1.627,1903.0,5010.0,1.0
U[227],0.731,0.563,0.0,1.754,1523.0,4364.0,1.0
U[228],0.696,0.539,0.0,1.682,1726.0,4218.0,1.0
U[229],0.366,0.318,0.0,0.952,8001.0,11232.0,1.0
U[230],0.552,0.442,0.0,1.357,3158.0,6886.0,1.0
U[231],0.723,0.554,0.0,1.723,1551.0,4055.0,1.0
U[232],0.485,0.401,0.0,1.201,4041.0,7544.0,1.0
U[233],0.545,0.438,0.0,1.343,3188.0,6247.0,1.0
U[234],0.865,0.648,0.0,2.044,1156.0,3249.0,1.0
U[235],0.547,0.445,0.0,1.364,2904.0,6712.0,1.0
U[236],0.415,0.353,0.0,1.058,6224.0,10469.0,1.0
U[237],0.332,0.287,0.0,0.856,9878.0,12352.0,1.0
U[238],0.474,0.393,0.0,1.185,3943.0,8108.0,1.0
U[239],0.377,0.317,0.0,0.95,7789.0,12115.0,1.0
U[240],0.418,0.35,0.0,1.058,4892.0,8833.0,1.0
U[241],0.423,0.358,0.0,1.084,5755.0,9826.0,1.0
U[242],0.596,0.477,0.0,1.468,2373.0,5330.0,1.0
U[243],0.484,0.398,0.0,1.215,3355.0,7441.0,1.0
U[244],0.531,0.425,0.0,1.295,3106.0,7740.0,1.0
U[245],0.559,0.446,0.0,1.372,2770.0,7731.0,1.0
U[246],0.828,0.629,0.0,1.976,1370.0,3537.0,1.0
U[247],0.703,0.545,0.0,1.696,1692.0,4131.0,1.0
U[248],0.467,0.386,0.0,1.181,4520.0,8713.0,1.0
U[249],0.756,0.583,0.0,1.84,1412.0,3526.0,1.0
U[250],0.668,0.523,0.001,1.615,1952.0,4894.0,1.0
U[251],0.485,0.4,0.0,1.207,4167.0,7916.0,1.0
U[252],0.653,0.516,0.0,1.596,2104.0,4802.0,1.0
U[253],0.447,0.376,0.0,1.128,4853.0,8960.0,1.0
U[254],0.493,0.406,0.0,1.239,3717.0,7941.0,1.0
U[255],0.598,0.477,0.0,1.466,2249.0,5820.0,1.0
U[256],0.53,0.43,0.0,1.31,3261.0,6201.0,1.0
U[257],0.686,0.537,0.0,1.666,1807.0,4729.0,1.0
U[258],0.507,0.411,0.0,1.258,3444.0,6797.0,1.0
U[259],0.587,0.466,0.0,1.435,2340.0,4922.0,1.0
U[260],0.666,0.523,0.0,1.615,1876.0,4726.0,1.0
U[261],0.561,0.451,0.0,1.388,2570.0,5685.0,1.0
U[262],0.69,0.544,0.0,1.679,1793.0,4301.0,1.0
U[263],0.784,0.604,0.0,1.887,1439.0,3622.0,1.0
U[264],0.728,0.573,0.0,1.762,1681.0,4560.0,1.0
U[265],0.499,0.411,0.0,1.246,3713.0,7289.0,1.0
U[266],0.555,0.454,0.0,1.386,2980.0,6737.0,1.0
U[267],0.435,0.359,0.0,1.096,4847.0,8436.0,1.0
U[268],0.529,0.429,0.0,1.305,3467.0,6842.0,1.0
U[269],0.686,0.537,0.0,1.664,1818.0,5057.0,1.0
U[270],0.54,0.439,0.0,1.333,3107.0,7341.0,1.0
U[271],0.373,0.319,0.0,0.957,7006.0,12103.0,1.0
U[272],0.408,0.342,0.0,1.039,6209.0,11214.0,1.0
U[273],0.548,0.44,0.0,1.346,3113.0,6624.0,1.0
U[274],0.6,0.476,0.0,1.455,2308.0,4990.0,1.0
U[275],0.427,0.357,0.0,1.062,5494.0,9362.0,1.0
U[276],0.717,0.558,0.0,1.742,1543.0,3802.0,1.0
U[277],0.596,0.474,0.0,1.467,2378.0,6001.0,1.0
U[278],0.569,0.453,0.0,1.389,2374.0,5754.0,1.0
U[279],0.797,0.612,0.0,1.912,1438.0,4463.0,1.0
U[280],0.421,0.349,0.0,1.064,5584.0,12146.0,1.0
U[281],0.367,0.318,0.0,0.951,8609.0,11644.0,1.0
U[282],0.878,0.662,0.0,2.099,1249.0,3565.0,1.0
U[283],0.901,0.672,0.0,2.114,1155.0,3150.0,1.0
U[284],0.89,0.672,0.0,2.111,1165.0,3512.0,1.0
U[285],0.593,0.475,0.0,1.453,2211.0,5951.0,1.0
U[286],0.595,0.476,0.0,1.469,2478.0,5507.0,1.0
U[287],0.377,0.323,0.0,0.971,7995.0,11255.0,1.0
U[288],0.757,0.582,0.0,1.822,1474.0,4150.0,1.0
U[289],0.463,0.383,0.0,1.166,4272.0,7848.0,1.0
U[290],0.541,0.443,0.0,1.362,2848.0,6321.0,1.0
U[291],0.415,0.353,0.0,1.061,5413.0,8662.0,1.0
U[292],0.475,0.39,0.0,1.189,3840.0,8840.0,1.0
U[293],0.646,0.509,0.0,1.569,1941.0,5095.0,1.0
U[294],0.364,0.31,0.0,0.924,8465.0,11824.0,1.0
U[295],0.493,0.407,0.0,1.23,3811.0,8050.0,1.0
U[296],0.75,0.58,0.0,1.8,1533.0,3853.0,1.0
U[297],0.745,0.58,0.0,1.801,1549.0,4161.0,1.0
U[298],0.396,0.332,0.0,0.996,6491.0,11282.0,1.0
U[299],0.563,0.451,0.0,1.386,2624.0,6810.0,1.0
U[300],0.534,0.434,0.0,1.336,3042.0,6917.0,1.0
U[301],0.918,0.689,0.0,2.174,1113.0,3054.0,1.0
U[302],0.529,0.429,0.0,1.313,2967.0,7239.0,1.0
U[303],0.415,0.348,0.0,1.042,5588.0,9574.0,1.0
U[304],0.799,0.609,0.0,1.909,1395.0,3337.0,1.0
U[305],0.956,0.709,0.0,2.239,1032.0,2855.0,1.0
U[306],0.5,0.41,0.0,1.247,3400.0,7947.0,1.0
U[307],0.479,0.389,0.0,1.181,3635.0,7463.0,1.0
U[308],0.577,0.464,0.0,1.425,2603.0,6177.0,1.0
U[309],1.15,0.827,0.0,2.64,867.0,2665.0,1.0
U[310],0.405,0.345,0.0,1.041,5403.0,10590.0,1.0
U[311],0.657,0.52,0.0,1.6,1897.0,4744.0,1.0
U[312],0.744,0.572,0.0,1.787,1495.0,3742.0,1.0
U[313],0.801,0.614,0.0,1.922,1425.0,4015.0,1.0
U[314],0.812,0.617,0.0,1.934,1407.0,3734.0,1.0
U[315],0.328,0.282,0.0,0.837,9550.0,11440.0,1.0
U[316],0.733,0.561,0.0,1.744,1560.0,4004.0,1.0
U[317],0.431,0.364,0.0,1.098,5602.0,10081.0,1.0
U[318],0.607,0.491,0.0,1.497,2043.0,5652.0,1.0
U[319],0.439,0.364,0.0,1.1,5175.0,9834.0,1.0
U[320],0.576,0.465,0.0,1.413,2642.0,5607.0,1.0
U[321],0.861,0.656,0.0,2.059,1184.0,3181.0,1.0
U[322],0.475,0.392,0.0,1.197,4240.0,8352.0,1.0
U[323],0.512,0.423,0.0,1.279,3326.0,8766.0,1.0
U[324],0.317,0.28,0.0,0.826,12045.0,11293.0,1.0
U[325],0.597,0.476,0.0,1.455,2511.0,5800.0,1.0
U[326],0.788,0.606,0.0,1.895,1524.0,3476.0,1.0
U[327],0.723,0.558,0.0,1.746,1731.0,4020.0,1.0
U[328],0.742,0.571,0.0,1.785,1519.0,4619.0,1.0
U[329],0.41,0.345,0.0,1.044,5785.0,10285.0,1.0
U[330],0.644,0.507,0.0,1.564,2097.0,4912.0,1.0
U[331],0.466,0.386,0.0,1.178,4267.0,8465.0,1.0
U[332],0.481,0.399,0.0,1.202,3869.0,9296.0,1.0
U[333],0.568,0.454,0.0,1.394,2689.0,6290.0,1.0
U[334],0.638,0.505,0.0,1.564,2006.0,5252.0,1.0
U[335],0.314,0.272,0.0,0.81,11644.0,11294.0,1.0
U[336],0.444,0.371,0.0,1.117,4735.0,7806.0,1.0
U[337],0.637,0.502,0.0,1.562,2145.0,5223.0,1.0
U[338],0.453,0.373,0.0,1.126,4735.0,9536.0,1.0
U[339],0.499,0.404,0.0,1.227,3632.0,8053.0,1.0
U[340],0.424,0.355,0.0,1.064,5791.0,10630.0,1.0
U[341],0.561,0.452,0.0,1.387,2604.0,6216.0,1.0
U[342],0.404,0.343,0.0,1.018,5800.0,10769.0,1.0
U[343],0.424,0.353,0.0,1.064,4478.0,10208.0,1.0
U[344],0.347,0.302,0.0,0.906,10356.0,11942.0,1.0
U[345],0.769,0.583,0.0,1.826,1461.0,4147.0,1.0
U[346],0.529,0.431,0.0,1.304,2842.0,6526.0,1.0
U[347],0.439,0.371,0.0,1.113,4540.0,9929.0,1.0
U[348],0.46,0.381,0.0,1.151,4423.0,8826.0,1.0
U[349],0.58,0.461,0.0,1.421,2386.0,6176.0,1.0
U[350],0.683,0.533,0.0,1.635,1848.0,4878.0,1.0
U[351],0.404,0.345,0.0,1.038,5262.0,9636.0,1.0
U[352],0.486,0.396,0.0,1.212,4044.0,8418.0,1.0
U[353],0.633,0.5,0.0,1.537,1839.0,5351.0,1.0
U[354],0.388,0.326,0.0,0.986,5994.0,11362.0,1.0
U[355],0.508,0.416,0.0,1.271,3332.0,7185.0,1.0
U[356],0.416,0.348,0.0,1.056,5844.0,11223.0,1.0
U[357],0.443,0.372,0.0,1.118,5381.0,9549.0,1.0
U[358],0.943,0.699,0.0,2.204,1080.0,3219.0,1.0
U[359],0.626,0.496,0.0,1.533,2157.0,4773.0,1.0
U[360],0.592,0.473,0.0,1.454,2421.0,5510.0,1.0
U[361],0.5,0.413,0.0,1.26,3667.0,7099.0,1.0
U[362],0.548,0.444,0.0,1.357,2833.0,6674.0,1.0
U[363],0.443,0.371,0.0,1.116,4570.0,8500.0,1.0
U[364],0.879,0.669,0.0,2.114,1268.0,3424.0,1.0
U[365],0.826,0.625,0.0,1.955,1345.0,3744.0,1.0
U[366],0.587,0.466,0.0,1.433,2449.0,6167.0,1.0
U[367],0.568,0.455,0.0,1.404,2574.0,6213.0,1.0
U[368],0.618,0.487,0.0,1.509,2123.0,5339.0,1.0
U[369],0.596,0.474,0.0,1.448,2452.0,5773.0,1.0
U[370],0.561,0.452,0.0,1.38,2672.0,5576.0,1.0
U[371],0.579,0.461,0.0,1.425,2428.0,6660.0,1.0
U[372],0.458,0.379,0.0,1.153,3902.0,7927.0,1.0
U[373],0.5,0.407,0.0,1.242,3462.0,7720.0,1.0
U[374],0.711,0.556,0.0,1.717,1686.0,4883.0,1.0
U[375],0.691,0.544,0.0,1.687,1754.0,4836.0,1.0
U[376],0.392,0.332,0.0,0.992,5616.0,10464.0,1.0
U[377],0.694,0.539,0.0,1.678,1695.0,4422.0,1.0
U[378],0.536,0.431,0.0,1.32,3014.0,6477.0,1.0
U[379],0.793,0.613,0.0,1.913,1410.0,3794.0,1.0
U[380],0.692,0.541,0.0,1.674,1882.0,4351.0,1.0
U[381],0.587,0.461,0.0,1.425,2475.0,5519.0,1.0
U[382],0.518,0.423,0.0,1.287,3136.0,7151.0,1.0
U[383],0.781,0.603,0.0,1.884,1305.0,3850.0,1.0
U[384],0.545,0.44,0.0,1.339,2717.0,7692.0,1.0
U[385],0.73,0.561,0.0,1.746,1636.0,4590.0,1.0
U[386],0.382,0.321,0.0,0.97,7008.0,12310.0,1.0
U[387],0.591,0.473,0.0,1.455,2473.0,5890.0,1.0
U[388],0.669,0.524,0.0,1.623,1844.0,5658.0,1.0
U[389],0.891,0.671,0.0,2.118,1139.0,2941.0,1.0
U[390],0.716,0.549,0.0,1.717,1693.0,3687.0,1.0
U[391],0.357,0.31,0.0,0.922,7589.0,9897.0,1.0
U[392],0.469,0.388,0.0,1.171,4025.0,7671.0,1.0
U[393],0.413,0.347,0.0,1.046,5672.0,9689.0,1.0
U[394],0.496,0.406,0.0,1.241,3400.0,7247.0,1.0
U[395],0.842,0.64,0.0,2.006,1300.0,3521.0,1.0
U[396],0.575,0.457,0.0,1.395,2361.0,6213.0,1.0
U[397],0.375,0.32,0.0,0.955,6803.0,11973.0,1.0
U[398],0.476,0.391,0.0,1.18,3752.0,8719.0,1.0
U[399],0.368,0.313,0.0,0.943,7961.0,11931.0,1.0
U[400],0.534,0.438,0.0,1.326,2986.0,7283.0,1.0
U[401],0.469,0.391,0.0,1.182,4135.0,8099.0,1.0
U[402],0.757,0.582,0.0,1.805,1545.0,4611.0,1.0
U[403],0.362,0.315,0.0,0.934,8006.0,11687.0,1.0
