,mean,sd,hdi_3%,hdi_97%,ess_bulk,ess_tail,r_hat
U[31],0.486,0.389,0.0,1.195,5539.0,6422.0,1.0
U[32],0.5,0.402,0.0,1.233,4577.0,7343.0,1.0
U[33],0.465,0.374,0.0,1.145,6356.0,8718.0,1.0
U[34],0.623,0.488,0.0,1.518,2928.0,7696.0,1.0
U[35],0.498,0.391,0.0,1.208,3680.0,5968.0,1.0
U[36],0.741,0.561,0.0,1.776,2063.0,5653.0,1.0
U[37],0.929,0.703,0.001,2.234,1393.0,4807.0,1.0
U[38],0.604,0.469,0.0,1.47,3196.0,8013.0,1.0
U[39],0.297,0.26,0.0,0.768,11751.0,8066.0,1.0
U[40],0.711,0.544,0.0,1.713,2155.0,6449.0,1.0
U[41],0.548,0.43,0.0,1.343,3791.0,8253.0,1.0
U[42],0.531,0.419,0.0,1.293,3491.0,5397.0,1.0
U[43],0.626,0.484,0.0,1.51,2609.0,6659.0,1.0
U[44],0.98,0.736,0.0,2.347,1354.0,4007.0,1.0
U[45],0.514,0.405,0.0,1.259,4450.0,6847.0,1.0
U[46],0.621,0.491,0.0,1.525,2660.0,7572.0,1.0
U[47],1.44,1.07,0.0,3.421,905.0,2841.0,1.01
U[48],0.613,0.476,0.0,1.473,2893.0,7686.0,1.0
U[49],0.283,0.252,0.0,0.744,10106.0,7095.0,1.0
U[50],1.034,0.776,0.0,2.477,1292.0,4097.0,1.0
U[51],0.689,0.525,0.0,1.647,2204.0,5469.0,1.0
U[52],0.681,0.528,0.0,1.66,2562.0,6785.0,1.0
U[53],1.117,0.832,0.001,2.656,1136.0,3558.0,1.0
U[54],1.052,0.79,0.0,2.496,1159.0,3866.0,1.0
U[55],0.376,0.316,0.0,0.946,8175.0,8055.0,1.0
U[56],0.823,0.625,0.001,1.977,1764.0,5202.0,1.0
U[57],0.263,0.235,0.0,0.693,13583.0,8953.0,1.0
U[58],1.046,0.791,0.001,2.514,1188.0,3671.0,1.0
U[59],1.549,1.156,0.002,3.721,933.0,2410.0,1.01
U[60],0.345,0.297,0.0,0.888,10657.0,8878.0,1.0
U[61],0.561,0.437,0.0,1.353,3011.0,7393.0,1.0
U[62],0.378,0.313,0.0,0.945,7139.0,7309.0,1.0
U[63],0.812,0.61,0.0,1.934,1876.0,5614.0,1.0
U[64],0.981,0.739,0.0,2.347,1388.0,3965.0,1.0
U[65],0.651,0.507,0.0,1.573,2765.0,6560.0,1.0
U[66],0.54,0.426,0.0,1.315,4014.0,6896.0,1.0
U[67],0.874,0.658,0.0,2.091,1575.0,5066.0,1.0
U[68],0.633,0.489,0.0,1.529,2600.0,5352.0,1.0
U[69],0.495,0.393,0.0,1.21,4033.0,6142.0,1.0
U[70],0.507,0.405,0.001,1.248,4159.0,6924.0,1.0
U[71],0.628,0.485,0.0,1.501,3003.0,7232.0,1.0
U[72],0.693,0.53,0.0,1.671,1818.0,5781.0,1.0
U[73],0.57,0.444,0.0,1.384,3598.0,9099.0,1.0
U[74],0.589,0.46,0.0,1.435,3110.0,6485.0,1.0
U[75],1.02,0.773,0.0,2.456,1300.0,3918.0,1.01
U[76],0.878,0.663,0.0,2.108,1550.0,5226.0,1.0
U[77],0.979,0.738,0.001,2.335,1314.0,4260.0,1.0
U[78],0.764,0.575,0.0,1.822,2112.0,5943.0,1.0
U[79],0.399,0.33,0.0,1.001,9370.0,8790.0,1.0
U[80],0.872,0.666,0.0,2.113,1602.0,4399.0,1.0
U[81],0.834,0.631,0.0,1.996,1531.0,4628.0,1.0
U[82],0.852,0.648,0.0,2.045,1666.0,4519.0,1.0
U[83],0.416,0.342,0.0,1.036,5687.0,6414.0,1.0
U[84],0.51,0.402,0.0,1.242,3789.0,6890.0,1.0
U[85],1.209,0.899,0.0,2.863,1014.0,3140.0,1.01
U[86],0.8,0.607,0.0,1.913,1706.0,5426.0,1.0
U[87],0.792,0.596,0.0,1.897,1802.0,5860.0,1.0
U[88],0.852,0.649,0.0,2.051,1592.0,4796.0,1.0
U[89],0.641,0.493,0.0,1.533,3034.0,7988.0,1.0
U[90],0.863,0.658,0.0,2.077,1719.0,4200.0,1.0
U[91],0.376,0.314,0.0,0.953,8627.0,8704.0,1.0
U[92],0.688,0.527,0.0,1.637,2355.0,7118.0,1.0
U[93],0.576,0.454,0.0,1.413,3249.0,6880.0,1.0
U[94],0.604,0.465,0.0,1.441,2494.0,6818.0,1.0
U[95],1.449,1.075,0.0,3.435,923.0,2637.0,1.01
U[96],1.027,0.775,0.0,2.463,1227.0,4071.0,1.0
U[97],0.463,0.372,0.0,1.143,5138.0,8316.0,1.0
U[98],0.505,0.405,0.0,1.25,3752.0,6172.0,1.0
U[99],0.578,0.455,0.0,1.408,3350.0,7918.0,1.0
