,mean,sd,hdi_3%,hdi_97%,ess_bulk,ess_tail,r_hat
U[91],0.996,0.69,0.001,2.214,600.0,2950.0,1.0
U[92],0.341,0.293,0.0,0.88,9782.0,12300.0,1.0
U[93],1.026,0.7,0.001,2.273,551.0,2723.0,1.01
U[94],0.505,0.408,0.0,1.257,2454.0,8163.0,1.0
U[95],0.713,0.531,0.0,1.663,1148.0,4814.0,1.0
U[96],0.402,0.334,0.0,1.015,5965.0,13320.0,1.0
U[97],0.725,0.54,0.0,1.692,1124.0,4882.0,1.0
U[98],0.735,0.549,0.0,1.718,1013.0,4461.0,1.0
U[99],0.852,0.617,0.0,1.955,775.0,2984.0,1.0
U[100],0.578,0.455,0.0,1.407,1820.0,6271.0,1.0
U[101],0.685,0.523,0.0,1.632,1176.0,5633.0,1.0
U[102],0.598,0.468,0.0,1.452,1638.0,6027.0,1.0
U[103],0.393,0.333,0.0,0.996,5392.0,9914.0,1.0
U[104],0.665,0.499,0.0,1.555,1247.0,5775.0,1.0
U[105],0.402,0.333,0.0,1.004,5110.0,11420.0,1.0
U[106],0.698,0.523,0.0,1.642,1175.0,4617.0,1.0
U[107],0.876,0.632,0.0,2.016,756.0,3385.0,1.0
U[108],0.525,0.418,0.0,1.268,2215.0,8154.0,1.0
U[109],0.327,0.284,0.0,0.846,10509.0,10761.0,1.0
U[110],0.591,0.466,0.0,1.431,1651.0,6593.0,1.0
U[111],0.666,0.507,0.0,1.583,1273.0,4465.0,1.0
U[112],0.707,0.525,0.0,1.654,1082.0,4726.0,1.0
U[113],1.15,0.767,0.001,2.506,504.0,2428.0,1.01
U[114],0.65,0.499,0.0,1.556,1361.0,5196.0,1.0
U[115],0.398,0.332,0.0,1.004,5689.0,12004.0,1.0
U[116],0.65,0.493,0.0,1.544,1465.0,5304.0,1.0
U[117],1.0,0.689,0.0,2.218,629.0,2578.0,1.01
U[118],0.995,0.698,0.0,2.224,556.0,2348.0,1.01
U[119],0.459,0.38,0.0,1.16,3682.0,9893.0,1.0
U[120],0.98,0.683,0.0,2.188,552.0,2654.0,1.01
U[121],0.576,0.447,0.0,1.386,1821.0,7459.0,1.0
U[122],0.463,0.376,0.0,1.148,3019.0,8779.0,1.0
U[123],0.674,0.509,0.0,1.591,1208.0,5517.0,1.0
U[124],0.791,0.581,0.0,1.822,896.0,4035.0,1.0
U[125],0.624,0.482,0.0,1.502,1571.0,5448.0,1.0
U[126],0.425,0.352,0.0,1.074,4521.0,10556.0,1.0
U[127],0.656,0.5,0.0,1.56,1301.0,4921.0,1.0
U[128],0.55,0.435,0.0,1.346,1932.0,7733.0,1.0
U[129],1.257,0.823,0.001,2.691,441.0,1971.0,1.01
U[130],0.504,0.407,0.0,1.236,2552.0,9744.0,1.0
U[131],0.754,0.558,0.0,1.752,1060.0,3573.0,1.0
U[132],0.872,0.621,0.0,1.975,729.0,3075.0,1.01
U[133],0.865,0.618,0.001,1.957,700.0,3564.0,1.0
U[134],0.561,0.442,0.0,1.373,2113.0,5994.0,1.0
U[135],0.585,0.453,0.0,1.397,1506.0,6590.0,1.0
U[136],0.581,0.452,0.0,1.406,1808.0,6659.0,1.0
U[137],0.811,0.593,0.0,1.884,803.0,3984.0,1.0
U[138],0.249,0.225,0.0,0.662,21613.0,12782.0,1.0
U[139],0.392,0.326,0.0,0.988,5195.0,10774.0,1.0
U[140],0.833,0.597,0.0,1.899,780.0,3449.0,1.0
U[141],0.534,0.428,0.0,1.316,2379.0,8643.0,1.0
U[142],0.875,0.623,0.0,1.996,686.0,3422.0,1.01
U[143],0.974,0.673,0.001,2.17,616.0,2541.0,1.0
U[144],0.446,0.368,0.0,1.124,4176.0,10835.0,1.0
U[145],0.951,0.663,0.0,2.125,634.0,3138.0,1.0
U[146],0.66,0.5,0.0,1.556,1241.0,4522.0,1.0
U[147],0.528,0.418,0.0,1.292,2185.0,8332.0,1.0
U[148],0.431,0.358,0.0,1.086,4460.0,11673.0,1.0
U[149],0.799,0.575,0.0,1.816,915.0,4115.0,1.0
U[150],1.036,0.703,0.0,2.279,534.0,2792.0,1.01
U[151],1.118,0.756,0.0,2.45,516.0,2550.0,1.01
U[152],0.582,0.457,0.0,1.415,1672.0,6057.0,1.0
U[153],0.423,0.353,0.0,1.072,4768.0,11341.0,1.0
U[154],0.962,0.674,0.0,2.168,631.0,3061.0,1.0
U[155],0.473,0.382,0.0,1.173,2972.0,11084.0,1.0
U[156],0.642,0.489,0.0,1.522,1485.0,6670.0,1.0
U[157],0.267,0.24,0.0,0.703,19830.0,12111.0,1.0
U[158],0.84,0.606,0.0,1.932,817.0,3802.0,1.0
U[159],0.408,0.341,0.0,1.036,4890.0,10495.0,1.0
U[160],0.683,0.518,0.0,1.622,1255.0,4848.0,1.0
U[161],0.684,0.517,0.0,1.617,1260.0,5444.0,1.0
U[162],0.339,0.293,0.0,0.878,11294.0,10780.0,1.0
U[163],0.436,0.361,0.0,1.091,3661.0,10236.0,1.0
U[164],0.302,0.264,0.0,0.789,13909.0,11321.0,1.0
U[165],0.592,0.458,0.0,1.418,1620.0,6839.0,1.0
U[166],0.607,0.474,0.0,1.472,1591.0,5483.0,1.0
U[167],0.859,0.62,0.0,1.964,812.0,3331.0,1.0
U[168],1.229,0.805,0.0,2.629,463.0,2135.0,1.01
U[169],0.669,0.505,0.0,1.583,1322.0,5101.0,1.0
U[170],0.825,0.597,0.0,1.896,825.0,3738.0,1.0
U[171],0.575,0.453,0.0,1.401,1690.0,6561.0,1.0
U[172],1.138,0.755,0.0,2.471,453.0,2377.0,1.01
U[173],0.611,0.478,0.0,1.476,1608.0,6941.0,1.0
U[174],0.437,0.357,0.0,1.088,3694.0,11177.0,1.0
U[175],0.611,0.47,0.0,1.458,1599.0,5545.0,1.0
U[176],0.508,0.413,0.0,1.265,2438.0,10723.0,1.0
U[177],0.696,0.518,0.0,1.626,1101.0,5420.0,1.0
U[178],0.664,0.509,0.0,1.576,1274.0,5150.0,1.0
U[179],0.383,0.329,0.0,0.987,7268.0,11569.0,1.0
U[180],0.688,0.521,0.0,1.628,1187.0,4691.0,1.0
U[181],0.785,0.571,0.0,1.804,861.0,3596.0,1.0
U[182],0.625,0.487,0.0,1.51,1390.0,5643.0,1.0
U[183],1.134,0.76,0.001,2.473,489.0,2559.0,1.01
U[184],0.611,0.468,0.0,1.457,1528.0,6282.0,1.0
U[185],0.383,0.323,0.0,0.98,6661.0,13177.0,1.0
U[186],0.638,0.49,0.0,1.531,1399.0,5675.0,1.0
U[187],0.467,0.379,0.0,1.154,3534.0,9868.0,1.0
U[188],0.498,0.403,0.0,1.224,2646.0,9060.0,1.0
U[189],0.61,0.469,0.0,1.452,1343.0,5603.0,1.0
U[190],0.483,0.393,0.0,1.2,3050.0,10614.0,1.0
U[191],0.469,0.383,0.0,1.17,3085.0,9746.0,1.0
U[192],0.74,0.55,0.0,1.725,1015.0,4121.0,1.0
U[193],0.555,0.442,0.0,1.359,2041.0,7106.0,1.0
U[194],1.729,1.026,0.0,3.481,319.0,960.0,1.01
U[195],0.7,0.529,0.0,1.665,1011.0,4357.0,1.0
U[196],0.669,0.504,0.0,1.576,1224.0,4531.0,1.0
U[197],0.872,0.619,0.0,1.974,767.0,3396.0,1.0
U[198],0.443,0.364,0.0,1.11,4170.0,11952.0,1.0
U[199],0.991,0.682,0.0,2.21,594.0,2897.0,1.01
U[200],0.51,0.412,0.0,1.258,2461.0,9342.0,1.0
U[201],0.602,0.463,0.0,1.445,1656.0,5521.0,1.0
U[202],1.145,0.77,0.0,2.499,501.0,2358.0,1.01
U[203],0.654,0.502,0.0,1.571,1183.0,4753.0,1.0
U[204],0.47,0.379,0.0,1.172,3131.0,8403.0,1.0
U[205],0.543,0.435,0.0,1.338,2301.0,6672.0,1.0
U[206],0.558,0.436,0.0,1.353,1973.0,6928.0,1.0
U[207],0.442,0.361,0.0,1.107,4124.0,11568.0,1.0
U[208],0.421,0.35,0.0,1.06,4753.0,11584.0,1.0
U[209],0.563,0.442,0.0,1.365,1998.0,6659.0,1.0
U[210],0.677,0.516,0.0,1.613,1256.0,4958.0,1.0
U[211],0.447,0.372,0.0,1.127,3636.0,12030.0,1.0
U[212],0.645,0.492,0.0,1.541,1447.0,5469.0,1.0
U[213],0.377,0.321,0.0,0.967,7298.0,10494.0,1.0
U[214],0.665,0.501,0.0,1.573,1228.0,5564.0,1.0
U[215],0.557,0.438,0.0,1.346,1897.0,7029.0,1.0
U[216],0.661,0.504,0.0,1.584,1242.0,4543.0,1.0
U[217],0.589,0.461,0.0,1.431,1584.0,5779.0,1.0
U[218],1.259,0.812,0.001,2.678,447.0,2048.0,1.01
U[219],0.649,0.502,0.0,1.554,1404.0,5761.0,1.0
U[220],0.465,0.379,0.0,1.155,3816.0,10659.0,1.0
U[221],0.738,0.547,0.0,1.73,1054.0,4640.0,1.0
U[222],0.688,0.523,0.0,1.637,1148.0,5200.0,1.0
U[223],0.421,0.352,0.0,1.056,4012.0,10173.0,1.0
U[224],0.625,0.488,0.0,1.512,1540.0,4890.0,1.0
U[225],0.617,0.479,0.0,1.483,1510.0,6644.0,1.0
U[226],0.702,0.525,0.0,1.654,1092.0,4768.0,1.0
U[227],0.879,0.631,0.0,2.004,766.0,3625.0,1.0
U[228],0.862,0.617,0.0,1.965,766.0,3255.0,1.0
U[229],0.405,0.34,0.0,1.023,6633.0,11416.0,1.0
U[230],0.597,0.467,0.0,1.447,1554.0,5839.0,1.0
U[231],0.978,0.685,0.0,2.187,627.0,2990.0,1.0
U[232],0.518,0.413,0.0,1.27,2627.0,10765.0,1.0
U[233],0.554,0.43,0.0,1.322,1837.0,7759.0,1.0
U[234],1.133,0.758,0.0,2.467,529.0,2436.0,1.01
U[235],0.635,0.487,0.0,1.515,1340.0,6042.0,1.0
U[236],0.455,0.377,0.0,1.146,3920.0,11720.0,1.0
U[237],0.326,0.28,0.0,0.833,12573.0,11184.0,1.0
U[238],0.488,0.398,0.0,1.205,2859.0,8259.0,1.0
U[239],0.377,0.322,0.0,0.964,6760.0,11868.0,1.0
U[240],0.468,0.385,0.0,1.168,2795.0,9829.0,1.0
U[241],0.438,0.367,0.0,1.104,4255.0,11603.0,1.0
U[242],0.58,0.456,0.0,1.419,1866.0,7868.0,1.0
U[243],0.493,0.397,0.0,1.212,2882.0,8525.0,1.0
U[244],0.53,0.419,0.0,1.285,2569.0,7080.0,1.0
U[245],0.668,0.508,0.0,1.592,1252.0,4620.0,1.0
U[246],0.971,0.675,0.0,2.161,631.0,3064.0,1.01
U[247],0.799,0.588,0.0,1.858,791.0,3957.0,1.0
U[248],0.501,0.403,0.0,1.235,2606.0,9283.0,1.0
U[249],0.977,0.675,0.001,2.178,600.0,2841.0,1.01
U[250],0.799,0.582,0.0,1.839,869.0,3521.0,1.0
U[251],0.494,0.396,0.0,1.211,2701.0,9605.0,1.0
U[252],0.714,0.532,0.0,1.674,967.0,4298.0,1.0
U[253],0.549,0.432,0.0,1.343,2080.0,8296.0,1.0
U[254],0.538,0.429,0.0,1.324,1924.0,7470.0,1.0
U[255],0.637,0.487,0.0,1.518,1371.0,5512.0,1.0
U[256],0.584,0.461,0.0,1.424,1720.0,7678.0,1.0
U[257],0.745,0.555,0.0,1.748,971.0,4457.0,1.0
U[258],0.531,0.422,0.0,1.303,2225.0,7963.0,1.0
U[259],0.624,0.484,0.0,1.494,1499.0,7026.0,1.0
U[260],0.724,0.539,0.0,1.706,1015.0,4557.0,1.0
U[261],0.709,0.527,0.0,1.656,1083.0,4708.0,1.0
U[262],0.787,0.576,0.0,1.822,941.0,3674.0,1.0
U[263],1.048,0.713,0.003,2.307,559.0,3086.0,1.01
U[264],0.944,0.664,0.0,2.119,689.0,3184.0,1.0
U[265],0.541,0.426,0.0,1.315,1935.0,8444.0,1.0
U[266],0.622,0.478,0.0,1.495,1569.0,5549.0,1.0
U[267],0.441,0.364,0.0,1.106,3575.0,10959.0,1.0
U[268],0.652,0.503,0.0,1.57,1463.0,5255.0,1.0
U[269],0.876,0.62,0.001,1.994,773.0,3286.0,1.0
U[270],0.632,0.482,0.0,1.504,1373.0,5446.0,1.0
U[271],0.391,0.328,0.0,0.992,6356.0,11578.0,1.0
U[272],0.398,0.337,0.0,1.019,5062.0,11361.0,1.0
U[273],0.661,0.502,0.0,1.57,1304.0,5803.0,1.0
U[274],0.62,0.479,0.0,1.482,1516.0,6845.0,1.0
U[275],0.416,0.346,0.0,1.047,4190.0,11075.0,1.0
U[276],0.913,0.643,0.0,2.058,702.0,3227.0,1.0
U[277],0.667,0.506,0.0,1.573,1303.0,5765.0,1.0
U[278],0.592,0.462,0.0,1.436,1754.0,6234.0,1.0
U[279],0.934,0.652,0.001,2.094,609.0,3177.0,1.01
U[280],0.447,0.374,0.0,1.13,3557.0,10476.0,1.0
U[281],0.404,0.335,0.0,1.009,4235.0,11307.0,1.0
U[282],1.013,0.702,0.0,2.256,580.0,2846.0,1.01
U[283],1.171,0.77,0.001,2.526,489.0,2317.0,1.01
U[284],1.14,0.761,0.0,2.478,481.0,2329.0,1.01
U[285],0.607,0.47,0.0,1.449,1588.0,6943.0,1.0
U[286],0.685,0.518,0.0,1.613,1107.0,4566.0,1.0
U[287],0.363,0.313,0.0,0.936,8017.0,11068.0,1.0
U[288],0.855,0.607,0.0,1.936,727.0,3675.0,1.0
U[289],0.461,0.379,0.0,1.16,3142.0,10239.0,1.0
U[290],0.61,0.47,0.0,1.461,1619.0,5342.0,1.0
U[291],0.418,0.35,0.0,1.061,4472.0,9954.0,1.0
U[292],0.495,0.394,0.0,1.208,2443.0,9245.0,1.0
U[293],0.719,0.541,0.0,1.691,1120.0,4114.0,1.0
U[294],0.374,0.321,0.0,0.959,7133.0,11311.0,1.0
U[295],0.503,0.403,0.0,1.239,2359.0,9922.0,1.0
U[296],0.945,0.66,0.0,2.117,601.0,2856.0,1.01
U[297],0.946,0.659,0.0,2.108,606.0,3197.0,1.0
U[298],0.414,0.345,0.0,1.046,4946.0,11459.0,1.0
U[299],0.701,0.539,0.0,1.678,1160.0,5426.0,1.0
U[300],0.617,0.476,0.0,1.485,1462.0,6151.0,1.0
U[301],1.179,0.772,0.0,2.526,493.0,2418.0,1.01
U[302],0.571,0.449,0.0,1.396,1821.0,7212.0,1.0
U[303],0.41,0.345,0.0,1.047,4506.0,10390.0,1.0
U[304],0.92,0.653,0.001,2.082,687.0,3242.0,1.0
U[305],1.091,0.737,0.001,2.395,555.0,2344.0,1.01
U[306],0.55,0.436,0.0,1.348,2224.0,7414.0,1.0
U[307],0.544,0.426,0.0,1.322,1995.0,7840.0,1.0
U[308],0.621,0.474,0.0,1.475,1348.0,5262.0,1.0
U[309],1.557,0.955,0.0,3.196,366.0,1484.0,1.01
U[310],0.421,0.35,0.0,1.066,5035.0,11265.0,1.0
U[311],0.81,0.583,0.0,1.853,822.0,4040.0,1.0
U[312],0.84,0.602,0.0,1.91,754.0,3318.0,1.0
U[313],0.927,0.654,0.001,2.099,672.0,2969.0,1.0
U[314],1.094,0.732,0.0,2.386,491.0,2373.0,1.01
U[315],0.334,0.288,0.0,0.864,12472.0,12769.0,1.0
U[316],0.877,0.626,0.0,1.987,741.0,3327.0,1.0
U[317],0.434,0.359,0.0,1.095,4308.0,11790.0,1.0
U[318],0.661,0.503,0.0,1.565,1364.0,5119.0,1.0
U[319],0.443,0.367,0.0,1.115,4290.0,10787.0,1.0
U[320],0.617,0.472,0.0,1.468,1537.0,5846.0,1.0
U[321],1.101,0.747,0.0,2.421,510.0,2883.0,1.01
U[322],0.487,0.395,0.0,1.204,2929.0,9930.0,1.0
U[323],0.518,0.42,0.0,1.283,2369.0,6488.0,1.0
U[324],0.33,0.288,0.0,0.854,10715.0,11220.0,1.0
U[325],0.646,0.494,0.0,1.545,1300.0,5279.0,1.0
U[326],1.089,0.732,0.0,2.381,519.0,2561.0,1.01
U[327],0.767,0.562,0.0,1.784,951.0,3913.0,1.0
U[328],0.93,0.652,0.002,2.085,628.0,3047.0,1.01
U[329],0.437,0.365,0.0,1.107,3886.0,10957.0,1.0
U[330],0.707,0.526,0.0,1.664,1232.0,4044.0,1.0
U[331],0.482,0.394,0.0,1.206,3051.0,10192.0,1.0
U[332],0.495,0.398,0.0,1.221,2817.0,7913.0,1.0
U[333],0.635,0.488,0.0,1.502,1461.0,4931.0,1.0
U[334],0.792,0.587,0.0,1.852,855.0,3794.0,1.0
U[335],0.325,0.281,0.0,0.846,9572.0,11730.0,1.0
U[336],0.508,0.407,0.0,1.253,2458.0,8380.0,1.0
U[337],0.68,0.516,0.0,1.611,1146.0,4502.0,1.0
U[338],0.508,0.41,0.0,1.256,2452.0,8369.0,1.0
U[339],0.5,0.403,0.0,1.237,2826.0,7962.0,1.0
U[340],0.415,0.348,0.0,1.056,4666.0,10369.0,1.0
U[341],0.569,0.448,0.0,1.384,1926.0,7675.0,1.0
U[342],0.448,0.364,0.0,1.118,3307.0,10922.0,1.0
U[343],0.456,0.377,0.0,1.144,3643.0,11589.0,1.0
U[344],0.354,0.305,0.0,0.913,8007.0,11533.0,1.0
U[345],0.876,0.624,0.0,1.991,792.0,3148.0,1.0
U[346],0.573,0.454,0.0,1.397,2027.0,5634.0,1.0
U[347],0.465,0.383,0.0,1.168,3052.0,10430.0,1.0
U[348],0.509,0.404,0.0,1.252,2496.0,9672.0,1.0
U[349],0.601,0.468,0.0,1.456,1428.0,6071.0,1.0
U[350],0.799,0.588,0.0,1.856,830.0,3789.0,1.0
U[351],0.423,0.351,0.0,1.072,4497.0,11924.0,1.0
U[352],0.545,0.433,0.0,1.332,2263.0,7638.0,1.0
U[353],0.739,0.551,0.0,1.73,1051.0,4646.0,1.0
U[354],0.382,0.326,0.0,0.986,5435.0,11628.0,1.0
U[355],0.546,0.431,0.0,1.335,2082.0,7509.0,1.0
U[356],0.412,0.342,0.0,1.031,5380.0,9394.0,1.0
U[357],0.479,0.392,0.0,1.195,2977.0,8092.0,1.0
U[358],1.092,0.742,0.0,2.412,523.0,2620.0,1.01
U[359],0.636,0.493,0.0,1.531,1394.0,5833.0,1.0
U[360],0.606,0.474,0.0,1.471,1435.0,5720.0,1.0
U[361],0.574,0.452,0.0,1.392,1953.0,8132.0,1.0
U[362],0.594,0.463,0.0,1.423,1489.0,5891.0,1.0
U[363],0.503,0.407,0.0,1.245,2352.0,7844.0,1.0
U[364],1.257,0.819,0.0,2.694,466.0,2381.0,1.01
U[365],0.935,0.66,0.0,2.118,693.0,2783.0,1.0
U[366],0.579,0.456,0.0,1.403,1740.0,4832.0,1.0
U[367],0.608,0.469,0.0,1.451,1405.0,6207.0,1.0
U[368],0.674,0.511,0.0,1.6,1342.0,5708.0,1.0
U[369],0.628,0.484,0.0,1.5,1493.0,5603.0,1.0
U[370],0.618,0.478,0.0,1.487,1511.0,5297.0,1.0
U[371],0.65,0.489,0.0,1.532,1258.0,5209.0,1.0
U[372],0.448,0.371,0.0,1.132,3408.0,10158.0,1.0
U[373],0.541,0.431,0.0,1.323,2033.0,8857.0,1.0
U[374],0.809,0.591,0.0,1.877,838.0,4131.0,1.0
U[375],0.814,0.59,0.0,1.882,829.0,4094.0,1.0
U[376],0.404,0.337,0.0,1.025,5292.0,11130.0,1.0
U[377],0.762,0.555,0.0,1.747,890.0,3784.0,1.0
U[378],0.599,0.468,0.0,1.453,1473.0,6381.0,1.0
U[379],0.913,0.645,0.001,2.072,713.0,3459.0,1.0
U[380],0.725,0.538,0.0,1.687,1029.0,3776.0,1.0
U[381],0.619,0.478,0.0,1.489,1532.0,6153.0,1.0
U[382],0.589,0.46,0.0,1.424,1707.0,8799.0,1.0
U[383],0.904,0.641,0.0,2.042,669.0,2919.0,1.0
U[384],0.584,0.453,0.0,1.408,1891.0,7145.0,1.0
U[385],0.817,0.594,0.0,1.883,763.0,3525.0,1.0
U[386],0.408,0.342,0.0,1.028,4630.0,10390.0,1.0
U[387],0.714,0.534,0.0,1.69,1082.0,3952.0,1.0
U[388],0.758,0.561,0.0,1.774,925.0,4098.0,1.0
U[389],1.104,0.742,0.0,2.403,499.0,2323.0,1.01
U[390],0.826,0.595,0.0,1.898,804.0,3681.0,1.0
U[391],0.374,0.322,0.0,0.972,5958.0,11402.0,1.0
U[392],0.478,0.387,0.0,1.168,2585.0,10499.0,1.0
U[393],0.42,0.352,0.0,1.061,4564.0,10031.0,1.0
U[394],0.516,0.416,0.0,1.273,2508.0,8519.0,1.0
U[395],1.114,0.742,0.001,2.418,472.0,2360.0,1.01
U[396],0.597,0.465,0.0,1.451,1657.0,6190.0,1.0
U[397],0.376,0.317,0.0,0.955,6714.0,10047.0,1.0
U[398],0.525,0.414,0.0,1.269,2234.0,7479.0,1.0
U[399],0.363,0.309,0.0,0.926,7744.0,11873.0,1.0
U[400],0.596,0.467,0.0,1.447,1760.0,5449.0,1.0
U[401],0.479,0.388,0.0,1.185,3176.0,10404.0,1.0
U[402],0.919,0.642,0.0,2.055,644.0,2818.0,1.01
U[403],0.372,0.312,0.0,0.941,6772.0,10455.0,1.0
U[404],0.402,0.334,0.0,1.011,5420.0,10885.0,1.0
U[405],0.407,0.344,0.0,1.037,5641.0,10889.0,1.0
U[406],0.548,0.432,0.0,1.335,1993.0,8092.0,1.0
U[407],0.623,0.477,0.0,1.489,1527.0,6231.0,1.0
