,mean,sd,hdi_3%,hdi_97%,ess_bulk,ess_tail,r_hat
U[190],0.417,0.36,0.0,1.076,6213.0,10687.0,1.0
U[191],0.5,0.413,0.0,1.244,3555.0,8313.0,1.0
U[192],0.567,0.469,0.0,1.418,2770.0,6821.0,1.0
U[193],0.64,0.513,0.0,1.576,1877.0,5562.0,1.0
U[194],1.559,1.076,0.005,3.509,628.0,1788.0,1.01
U[195],0.534,0.444,0.0,1.347,3132.0,6829.0,1.0
U[196],0.669,0.534,0.0,1.647,1974.0,4619.0,1.0
U[197],0.905,0.697,0.0,2.184,1016.0,3379.0,1.0
U[198],0.409,0.353,0.0,1.054,5979.0,10749.0,1.0
U[199],0.758,0.597,0.0,1.852,1464.0,3982.0,1.0
U[200],0.488,0.406,0.0,1.225,4448.0,6810.0,1.0
U[201],0.635,0.515,0.0,1.573,2055.0,5351.0,1.0
U[202],0.869,0.672,0.001,2.097,1241.0,3273.0,1.0
U[203],0.614,0.498,0.0,1.519,2227.0,5557.0,1.0
U[204],0.492,0.415,0.0,1.261,3727.0,7568.0,1.0
U[205],0.465,0.396,0.0,1.191,4939.0,7364.0,1.0
U[206],0.519,0.44,0.0,1.321,3403.0,7247.0,1.0
U[207],0.441,0.375,0.0,1.126,5465.0,9630.0,1.0
U[208],0.442,0.377,0.0,1.127,4601.0,9307.0,1.0
U[209],0.474,0.398,0.0,1.197,4062.0,8635.0,1.0
U[210],0.606,0.495,0.0,1.5,2319.0,5803.0,1.0
U[211],0.504,0.419,0.0,1.266,3571.0,8631.0,1.0
U[212],0.588,0.48,0.0,1.464,2482.0,7852.0,1.0
U[213],0.416,0.362,0.0,1.073,6992.0,10198.0,1.0
U[214],0.595,0.487,0.0,1.481,2497.0,5831.0,1.0
U[215],0.502,0.421,0.0,1.264,4232.0,9105.0,1.0
U[216],0.58,0.479,0.0,1.449,2570.0,5588.0,1.0
U[217],0.666,0.537,0.0,1.642,1952.0,4764.0,1.0
U[218],0.879,0.677,0.0,2.127,1111.0,3006.0,1.0
U[219],0.665,0.535,0.0,1.638,1999.0,4539.0,1.0
U[220],0.405,0.35,0.0,1.043,5944.0,11291.0,1.0
U[221],0.848,0.648,0.0,2.024,1192.0,3398.0,1.0
U[222],0.735,0.581,0.0,1.8,1519.0,3754.0,1.0
U[223],0.406,0.351,0.0,1.058,6752.0,11546.0,1.0
U[224],0.649,0.519,0.0,1.602,2061.0,5062.0,1.0
