,mean,sd,hdi_3%,hdi_97%,ess_bulk,ess_tail,r_hat
U[71],1.259,0.943,0.001,2.999,531.0,1927.0,1.01
U[72],0.7,0.523,0.0,1.654,1603.0,4278.0,1.0
U[73],0.761,0.563,0.0,1.789,1369.0,4833.0,1.0
U[74],0.543,0.42,0.0,1.31,2650.0,7464.0,1.0
U[75],0.687,0.515,0.0,1.633,1701.0,4116.0,1.0
U[76],0.503,0.391,0.0,1.213,3362.0,8382.0,1.0
U[77],0.556,0.427,0.0,1.335,2742.0,7089.0,1.0
U[78],1.363,1.025,0.0,3.264,531.0,1523.0,1.01
U[79],0.853,0.637,0.0,2.016,1093.0,3453.0,1.01
U[80],0.997,0.74,0.001,2.357,741.0,2354.0,1.01
U[81],0.677,0.511,0.0,1.607,1853.0,4819.0,1.0
U[82],1.488,1.11,0.0,3.58,490.0,1533.0,1.01
U[83],0.799,0.593,0.0,1.889,1108.0,3749.0,1.0
U[84],0.629,0.476,0.0,1.497,2036.0,5607.0,1.0
U[85],0.977,0.728,0.0,2.315,807.0,2528.0,1.01
U[86],0.898,0.668,0.0,2.117,934.0,3102.0,1.0
U[87],0.684,0.514,0.0,1.614,1674.0,5098.0,1.0
U[88],1.267,0.943,0.0,3.036,623.0,1831.0,1.01
U[89],0.394,0.321,0.0,0.979,6424.0,9172.0,1.0
U[90],0.725,0.545,0.0,1.715,1513.0,4647.0,1.0
U[91],0.462,0.372,0.0,1.138,4329.0,7859.0,1.0
U[92],0.724,0.544,0.0,1.721,1347.0,4524.0,1.0
U[93],0.531,0.411,0.0,1.274,2837.0,6367.0,1.0
U[94],0.779,0.584,0.0,1.842,1269.0,3935.0,1.01
U[95],0.445,0.352,0.0,1.087,4310.0,9208.0,1.0
U[96],0.677,0.504,0.0,1.589,1684.0,4712.0,1.0
U[97],0.299,0.258,0.0,0.767,10938.0,9181.0,1.0
U[98],0.323,0.271,0.0,0.815,9119.0,7819.0,1.0
U[99],0.627,0.475,0.0,1.487,2164.0,5769.0,1.0
U[100],0.652,0.496,0.0,1.548,1791.0,5212.0,1.0
U[101],0.595,0.46,0.0,1.432,2409.0,7335.0,1.0
U[102],0.743,0.553,0.0,1.741,1344.0,4363.0,1.0
U[103],0.634,0.483,0.0,1.512,2019.0,4864.0,1.0
U[104],0.709,0.533,0.0,1.68,1675.0,4538.0,1.0
U[105],0.856,0.634,0.0,2.003,959.0,3222.0,1.01
U[106],0.982,0.727,0.0,2.328,793.0,2485.0,1.01
U[107],0.513,0.398,0.0,1.235,3177.0,9042.0,1.0
U[108],0.983,0.725,0.0,2.321,788.0,2498.0,1.01
U[109],0.646,0.489,0.0,1.53,1815.0,5758.0,1.0
U[110],0.822,0.609,0.0,1.941,1191.0,3514.0,1.01
U[111],0.399,0.326,0.0,0.996,6136.0,9442.0,1.0
U[112],1.194,0.884,0.0,2.838,614.0,2062.0,1.01
U[113],0.512,0.395,0.0,1.226,2948.0,8335.0,1.0
U[114],0.884,0.656,0.0,2.081,1018.0,2842.0,1.01
U[115],0.432,0.345,0.0,1.063,4409.0,8170.0,1.0
U[116],0.483,0.379,0.0,1.172,3719.0,8830.0,1.0
U[117],0.668,0.507,0.0,1.586,1683.0,5099.0,1.0
U[118],0.356,0.298,0.0,0.905,6917.0,7766.0,1.0
U[119],0.462,0.366,0.0,1.125,3830.0,8188.0,1.0
U[120],1.253,0.94,0.0,2.998,627.0,1813.0,1.01
U[121],0.852,0.636,0.0,2.022,1079.0,3412.0,1.01
U[122],0.64,0.484,0.0,1.526,2136.0,5592.0,1.0
U[123],0.508,0.397,0.0,1.234,2904.0,8175.0,1.0
U[124],0.469,0.37,0.0,1.148,3785.0,7513.0,1.0
U[125],0.287,0.251,0.0,0.748,13536.0,9158.0,1.0
U[126],0.796,0.587,0.0,1.872,1232.0,3849.0,1.01
U[127],0.8,0.598,0.0,1.886,1164.0,3637.0,1.0
U[128],0.479,0.375,0.0,1.163,3642.0,8642.0,1.0
U[129],0.476,0.377,0.0,1.164,4229.0,9739.0,1.0
U[130],0.465,0.367,0.0,1.125,4067.0,9591.0,1.0
U[131],1.739,1.305,0.0,4.191,459.0,1332.0,1.01
U[132],0.563,0.429,0.0,1.344,2495.0,7216.0,1.0
U[133],0.347,0.286,0.0,0.866,7746.0,7766.0,1.0
U[134],0.959,0.716,0.001,2.268,862.0,2904.0,1.01
U[135],0.696,0.523,0.0,1.653,1667.0,4448.0,1.0
U[136],0.864,0.644,0.0,2.057,976.0,2932.0,1.01
U[137],0.449,0.357,0.0,1.102,4667.0,9447.0,1.0
U[138],0.49,0.386,0.0,1.197,3700.0,7254.0,1.0
U[139],0.83,0.614,0.0,1.95,1154.0,3505.0,1.01
U[140],0.658,0.501,0.0,1.58,1935.0,6137.0,1.0
U[141],0.798,0.593,0.0,1.871,1247.0,3698.0,1.0
U[142],0.611,0.47,0.0,1.47,2182.0,5879.0,1.0
U[143],0.744,0.551,0.0,1.753,1264.0,4704.0,1.0
U[144],0.771,0.575,0.0,1.834,1365.0,4207.0,1.0
U[145],0.53,0.413,0.0,1.275,2943.0,6475.0,1.0
U[146],1.292,0.958,0.001,3.071,524.0,1731.0,1.01
U[147],0.943,0.698,0.0,2.229,788.0,2607.0,1.01
U[148],0.426,0.347,0.0,1.059,5470.0,8198.0,1.0
U[149],0.723,0.545,0.0,1.718,1232.0,5118.0,1.01
U[150],0.524,0.409,0.0,1.269,3049.0,7558.0,1.0
U[151],0.312,0.263,0.0,0.795,9648.0,9503.0,1.0
U[152],0.727,0.542,0.001,1.713,1475.0,4344.0,1.01
U[153],0.899,0.676,0.0,2.141,1006.0,2958.0,1.01
U[154],1.193,0.897,0.0,2.858,652.0,2054.0,1.01
U[155],0.735,0.544,0.0,1.711,1529.0,4515.0,1.0
U[156],0.832,0.62,0.0,1.961,1079.0,3408.0,1.0
U[157],0.9,0.667,0.0,2.119,920.0,2898.0,1.01
U[158],1.167,0.868,0.0,2.764,653.0,2093.0,1.01
U[159],0.811,0.607,0.0,1.923,1259.0,3878.0,1.01
U[160],0.566,0.439,0.0,1.357,2521.0,7612.0,1.0
U[161],0.689,0.521,0.0,1.641,1645.0,4587.0,1.0
U[162],0.561,0.427,0.0,1.331,2516.0,7817.0,1.0
U[163],0.717,0.534,0.0,1.68,1497.0,4688.0,1.0
U[164],1.489,1.113,0.0,3.554,497.0,1559.0,1.01
U[165],0.824,0.617,0.0,1.944,1100.0,3383.0,1.01
U[166],0.633,0.481,0.0,1.507,2080.0,5170.0,1.0
U[167],0.629,0.477,0.0,1.492,2147.0,5594.0,1.0
U[168],0.77,0.573,0.0,1.808,1142.0,3842.0,1.01
U[169],0.716,0.535,0.0,1.693,1443.0,4283.0,1.0
U[170],0.443,0.352,0.0,1.081,4355.0,8057.0,1.0
U[171],0.513,0.403,0.0,1.245,3683.0,8582.0,1.0
U[172],0.921,0.675,0.001,2.159,917.0,2932.0,1.01
U[173],0.604,0.452,0.0,1.426,1691.0,6318.0,1.0
U[174],0.965,0.716,0.0,2.289,816.0,2687.0,1.01
U[175],0.717,0.537,0.0,1.703,1212.0,4528.0,1.01
U[176],0.302,0.259,0.0,0.781,12486.0,10054.0,1.0
U[177],0.421,0.341,0.0,1.044,5061.0,9747.0,1.0
U[178],0.747,0.556,0.0,1.757,1450.0,4623.0,1.0
U[179],0.619,0.469,0.0,1.466,2273.0,5946.0,1.0
U[180],0.636,0.484,0.0,1.518,1939.0,5056.0,1.0
U[181],0.549,0.425,0.0,1.322,2776.0,7638.0,1.0
U[182],1.087,0.819,0.0,2.606,732.0,2257.0,1.01
U[183],0.376,0.309,0.0,0.934,5867.0,7652.0,1.0
U[184],0.48,0.374,0.0,1.17,4620.0,9458.0,1.0
U[185],0.608,0.468,0.0,1.464,2197.0,6146.0,1.0
U[186],0.584,0.445,0.0,1.393,2497.0,6400.0,1.0
U[187],0.93,0.691,0.0,2.166,806.0,2737.0,1.01
U[188],0.664,0.499,0.0,1.563,1640.0,4397.0,1.0
U[189],0.816,0.602,0.0,1.916,1003.0,3761.0,1.01
U[190],1.507,1.123,0.0,3.598,549.0,1450.0,1.01
U[191],0.432,0.343,0.0,1.058,4217.0,9135.0,1.0
U[192],0.515,0.401,0.0,1.241,3411.0,8678.0,1.0
U[193],0.592,0.448,0.0,1.41,2330.0,6275.0,1.0
U[194],0.714,0.53,0.0,1.676,1549.0,4944.0,1.0
U[195],0.544,0.422,0.0,1.323,3301.0,7959.0,1.0
U[196],0.654,0.495,0.0,1.553,1890.0,5247.0,1.0
U[197],0.528,0.414,0.0,1.273,2974.0,6436.0,1.0
U[198],0.653,0.494,0.0,1.557,2044.0,5130.0,1.0
U[199],0.698,0.524,0.0,1.642,1671.0,4381.0,1.0
